SRX3271002	TFs and others	KDM1A	Pluripotent stem cell	hESC derived pancreatic cells	21954	337/3077	14/26	-6.926	-2.6655	0.203398
SRX5817186	TFs and others	ALYREF	Kidney	293	561	1/3077	0/26	0	0	inf
SRX5817187	TFs and others	ALYREF	Kidney	293	581	1/3077	0/26	0	0	inf
SRX5817190	TFs and others	Epitope tags	Kidney	293	406	1/3077	0/26	0	0	inf
SRX5817193	TFs and others	NXF1	Kidney	293	448	1/3077	0/26	0	0	inf
SRX5821038	TFs and others	GATA1	Blood	HUDEP-2	2199	29/3077	0/26	0	0	inf
SRX5822371	TFs and others	AML1-ETO	Blood	Kasumi-1	2410	44/3077	0/26	0	0	inf
SRX5822372	TFs and others	AML1-ETO	Blood	Kasumi-1	2637	48/3077	0/26	0	0	inf
SRX5822373	TFs and others	AML1-ETO	Blood	Kasumi-1	1711	25/3077	0/26	0	0	inf
SRX5822374	TFs and others	AML1-ETO	Blood	Kasumi-1	3458	67/3077	0/26	0	0	inf
SRX5824549	TFs and others	BRD7	Breast	SUM 159PT	1062	9/3077	0/26	0	0	inf
SRX5824551	TFs and others	BRD7	Breast	SUM 159PT	2554	43/3077	0/26	0	0	inf
SRX5824554	TFs and others	BRD7	Breast	SUM 159PT	572	5/3077	0/26	0	0	inf
SRX5824555	TFs and others	BRD7	Breast	SUM 159PT	617	5/3077	0/26	0	0	inf
SRX5824556	TFs and others	BRD7	Breast	SUM 159PT	732	6/3077	0/26	0	0	inf
SRX5824557	TFs and others	BRD7	Breast	SUM 159PT	741	6/3077	0/26	0	0	inf
SRX5824562	TFs and others	BRD4	Breast	SUM 149PT	695	7/3077	0/26	0	0	inf
SRX5824567	TFs and others	BRD4	Breast	SUM 149PT	1335	7/3077	0/26	0	0	inf
SRX5824571	TFs and others	BRD4	Breast	SUM 149PT	1096	5/3077	0/26	0	0	inf
SRX5824576	TFs and others	BRD4	Breast	SUM 149PT	1464	4/3077	0/26	0	0	inf
SRX5824581	TFs and others	BRD4	Breast	SUM 159PT	4161	7/3077	0/26	0	0	inf
SRX5824586	TFs and others	BRD4	Breast	SUM 159PT	1222	6/3077	0/26	0	0	inf
SRX5824587	TFs and others	BRD4	Breast	SUM 159PT	1412	5/3077	0/26	0	0	inf
SRX5824590	TFs and others	BRD4	Breast	SUM 159PT	1044	2/3077	0/26	0	0	inf
SRX5824591	TFs and others	BRD4	Breast	SUM 159PT	379	7/3077	0/26	0	0	inf
SRX5824597	TFs and others	BRD4	Breast	SUM 159PT	1929	5/3077	0/26	0	0	inf
SRX5826162	TFs and others	HAT1	Liver	Hep G2	616	2/3077	0/26	0	0	inf
SRX5836725	TFs and others	Epitope tags	Prostate	PC-3	1126	3/3077	0/26	0	0	inf
SRX5838718	TFs and others	RNF2	Bone	A-673	579	4/3077	0/26	0	0	inf
SRX5838719	TFs and others	RNF2	Bone	A-673	477	6/3077	0/26	0	0	inf
SRX5849924	TFs and others	TP53	Lung	A549	296	2/3077	0/26	0	0	inf
SRX5849925	TFs and others	TP53	Lung	A549	217	1/3077	0/26	0	0	inf
SRX5849926	TFs and others	TP53	Lung	A549	898	13/3077	0/26	0	0	inf
SRX5849927	TFs and others	TP53	Lung	A549	606	10/3077	0/26	0	0	inf
SRX5852998	TFs and others	AR	Blood	THP-1	440	4/3077	0/26	0	0	inf
SRX5852999	TFs and others	AR	Blood	THP-1	398	5/3077	0/26	0	0	inf
SRX5865959	TFs and others	TP53	Blood	K-562	174	2/3077	0/26	0	0	inf
SRX5865960	TFs and others	TP53	Blood	K-562	248	2/3077	0/26	0	0	inf
SRX5865961	TFs and others	TP53	Blood	K-562	144	2/3077	0/26	0	0	inf
SRX5865962	TFs and others	TP53	Blood	K-562	182	2/3077	0/26	0	0	inf
SRX5865963	TFs and others	TP53	Blood	K-562	178	2/3077	0/26	0	0	inf
SRX5865964	TFs and others	TP53	Blood	K-562	380	5/3077	0/26	0	0	inf
SRX5865966	TFs and others	TP53	Blood	K-562	349	2/3077	0/26	0	0	inf
SRX5865967	TFs and others	TP53	Blood	K-562	291	3/3077	0/26	0	0	inf
SRX5865968	TFs and others	TP53	Blood	K-562	363	2/3077	0/26	0	0	inf
SRX5865969	TFs and others	TP53	Blood	K-562	209	2/3077	0/26	0	0	inf
SRX5865970	TFs and others	TP53	Blood	K-562	189	2/3077	0/26	0	0	inf
SRX5865971	TFs and others	TP53	Blood	K-562	202	2/3077	0/26	0	0	inf
SRX5865972	TFs and others	TP53	Blood	K-562	1102	9/3077	0/26	0	0	inf
SRX5865973	TFs and others	TP53	Blood	K-562	126	1/3077	0/26	0	0	inf
SRX5865974	TFs and others	TP53	Blood	K-562	1004	7/3077	0/26	0	0	inf
SRX5865975	TFs and others	TP53	Blood	MOLM-13	108	2/3077	0/26	0	0	inf
SRX5865976	TFs and others	TP53	Blood	MOLM-13	253	3/3077	0/26	0	0	inf
SRX5865977	TFs and others	TP53	Blood	MOLM-13	181	1/3077	0/26	0	0	inf
SRX5865979	TFs and others	TP53	Blood	MOLM-13	118	1/3077	0/26	0	0	inf
SRX5865980	TFs and others	TP53	Blood	MOLM-13	2765	13/3077	0/26	0	0	inf
SRX5865981	TFs and others	TP53	Blood	MOLM-13	118	1/3077	0/26	0	0	inf
SRX5865982	TFs and others	TP53	Blood	MOLM-13	308	2/3077	0/26	0	0	inf
SRX5865983	TFs and others	TP53	Blood	MOLM-13	105	1/3077	0/26	0	0	inf
SRX5865984	TFs and others	TP53	Blood	MOLM-13	160	1/3077	0/26	0	0	inf
SRX5865985	TFs and others	TP53	Blood	MOLM-13	215	1/3077	0/26	0	0	inf
SRX5865986	TFs and others	TP53	Blood	MOLM-13	119	1/3077	0/26	0	0	inf
SRX5865988	TFs and others	TP53	Blood	MOLM-13	2922	16/3077	0/26	0	0	inf
SRX5865990	TFs and others	TP53	Blood	MOLM-13	331	2/3077	0/26	0	0	inf
SRX5879970	TFs and others	TEAD4	Epidermis	BJ	645	25/3077	0/26	0	0	inf
SRX5879971	TFs and others	TEAD4	Epidermis	BJ	1131	53/3077	0/26	0	0	inf
SRX5883959	TFs and others	RAD21	Blood	Multiple Myeloma	597	4/3077	0/26	0	0	inf
SRX5883960	TFs and others	RAD21	Blood	Multiple Myeloma	512	4/3077	0/26	0	0	inf
SRX5883961	TFs and others	RAD21	Blood	Multiple Myeloma	575	4/3077	0/26	0	0	inf
SRX5883962	TFs and others	RAD21	Blood	Multiple Myeloma	579	5/3077	0/26	0	0	inf
SRX5887609	TFs and others	SNAI2	Lung	PC-9	747	13/3077	0/26	0	0	inf
SRX5887616	TFs and others	SNAI2	Lung	PC-9	514	3/3077	0/26	0	0	inf
SRX5887619	TFs and others	SNAI2	Lung	PC-9	416	2/3077	0/26	0	0	inf
SRX5887623	TFs and others	SNAI2	Lung	PC-9	3359	83/3077	0/26	0	0	inf
SRX5888971	TFs and others	SMARCB1	Epidermis	BJ	1017	16/3077	0/26	0	0	inf
SRX5888974	TFs and others	SMARCB1	Epidermis	BJ	932	47/3077	0/26	0	0	inf
SRX5888982	TFs and others	MED1	Others	Head and neck squamous cell carcinoma 	731	6/3077	0/26	0	0	inf
SRX5888983	TFs and others	MED1	Others	Head and neck squamous cell carcinoma 	277	5/3077	0/26	0	0	inf
SRX5888984	TFs and others	BRD4	Others	Head and neck squamous cell carcinoma 	824	10/3077	0/26	0	0	inf
SRX5888985	TFs and others	BRD4	Others	Head and neck squamous cell carcinoma 	420	6/3077	0/26	0	0	inf
SRX5888986	TFs and others	RELA	Others	Head and neck squamous cell carcinoma 	581	13/3077	0/26	0	0	inf
SRX5888987	TFs and others	RELA	Others	Head and neck squamous cell carcinoma 	72	3/3077	0/26	0	0	inf
SRX5930114	TFs and others	NCOR2	Blood	Acute myeloid leukemia	705	15/3077	0/26	0	0	inf
SRX5930115	TFs and others	NCOR2	Blood	Acute myeloid leukemia	1874	29/3077	0/26	0	0	inf
SRX5930117	TFs and others	EP300	Blood	Acute myeloid leukemia	1545	20/3077	0/26	0	0	inf
SRX5930120	TFs and others	HDAC3	Blood	Acute myeloid leukemia	183	1/3077	0/26	0	0	inf
SRX5930121	TFs and others	HDAC3	Blood	Acute myeloid leukemia	99	2/3077	0/26	0	0	inf
SRX5930122	TFs and others	HDAC1	Blood	Acute myeloid leukemia	365	2/3077	0/26	0	0	inf
SRX5930123	TFs and others	HDAC1	Blood	Acute myeloid leukemia	273	2/3077	0/26	0	0	inf
SRX5930140	TFs and others	HDAC3	Muscle	RH-4	3188	70/3077	0/26	0	0	inf
SRX5930146	TFs and others	SOX8	Muscle	RH-4	881	10/3077	0/26	0	0	inf
SRX5930147	TFs and others	SOX8	Muscle	RH-4	1161	10/3077	0/26	0	0	inf
SRX5930148	TFs and others	MYOG	Muscle	RH-4	2042	13/3077	0/26	0	0	inf
SRX5930149	TFs and others	MYOG	Muscle	RH-4	1162	6/3077	0/26	0	0	inf
SRX5931540	TFs and others	BAHD1	Blood	HUDEP-2	603	6/3077	0/26	0	0	inf
SRX5931541	TFs and others	BAHD1	Blood	HUDEP-2	588	6/3077	0/26	0	0	inf
SRX5931542	TFs and others	BAHD1	Blood	HUDEP-2	495	6/3077	0/26	0	0	inf
SRX593750	TFs and others	SFPQ	Breast	MCF-7	1042	3/3077	0/26	0	0	inf
SRX595674	TFs and others	RUNX1	Prostate	VCaP	955	7/3077	0/26	0	0	inf
SRX595675	TFs and others	AR	Prostate	VCaP	13062	47/3077	0/26	0	0	inf
SRX595676	TFs and others	AR	Prostate	VCaP	17505	50/3077	0/26	0	0	inf
SRX595677	TFs and others	AR	Prostate	VCaP	17052	51/3077	0/26	0	0	inf
SRX595678	TFs and others	FOXA1	Prostate	VCaP	5773	30/3077	0/26	0	0	inf
SRX595679	TFs and others	FOXA1	Prostate	VCaP	5189	38/3077	0/26	0	0	inf
SRX595685	TFs and others	AR	Prostate	LNCAP	5028	20/3077	0/26	0	0	inf
SRX595687	TFs and others	AR	Prostate	VCaP	512	2/3077	0/26	0	0	inf
SRX595688	TFs and others	AR	Prostate	VCaP	592	5/3077	0/26	0	0	inf
SRX595690	TFs and others	AR	Prostate	LNCAP	3632	5/3077	0/26	0	0	inf
SRX595691	TFs and others	FOXA1	Prostate	LNCAP	634	8/3077	0/26	0	0	inf
SRX595692	TFs and others	FOXA1	Prostate	LNCAP	21167	108/3077	0/26	0	0	inf
SRX595693	TFs and others	AR	Prostate	LNCAP	375	10/3077	0/26	0	0	inf
SRX5957526	TFs and others	TBP	Pluripotent stem cell	hESC H1	2189	95/3077	0/26	0	0	inf
SRX5957532	TFs and others	WDR5	Pluripotent stem cell	hESC H1	275	2/3077	0/26	0	0	inf
SRX5957533	TFs and others	WDR5	Pluripotent stem cell	hESC H1	152	1/3077	0/26	0	0	inf
SRX5957534	TFs and others	WDR5	Pluripotent stem cell	hESC H1	337	2/3077	0/26	0	0	inf
SRX5957535	TFs and others	WDR5	Pluripotent stem cell	hESC H1	79	1/3077	0/26	0	0	inf
SRX596338	TFs and others	CTNNB1	Pluripotent stem cell	ES cells	309	3/3077	0/26	0	0	inf
SRX596340	TFs and others	CTNNB1	Pluripotent stem cell	ES cells	506	5/3077	0/26	0	0	inf
SRX596342	TFs and others	CTNNB1	Pluripotent stem cell	ES cells	504	4/3077	0/26	0	0	inf
SRX596536	TFs and others	AR	Prostate	22Rv1	1465	2/3077	0/26	0	0	inf
SRX596537	TFs and others	AR	Prostate	22Rv1	1424	3/3077	0/26	0	0	inf
SRX596538	TFs and others	AR	Prostate	22Rv1	754	2/3077	0/26	0	0	inf
SRX5974501	TFs and others	Epitope tags	Kidney	293	82	1/3077	0/26	0	0	inf
SRX5974503	TFs and others	Epitope tags	Kidney	293	88	1/3077	0/26	0	0	inf
SRX5974505	TFs and others	Epitope tags	Blood	K-562	74	1/3077	0/26	0	0	inf
SRX5974507	TFs and others	Epitope tags	Blood	K-562	85	2/3077	0/26	0	0	inf
SRX5974509	TFs and others	Cas9	Blood	K-562	36	1/3077	0/26	0	0	inf
SRX5974510	TFs and others	Cas9	Blood	K-562	57	3/3077	0/26	0	0	inf
SRX5974525	TFs and others	Cas9	Blood	K-562	295	4/3077	0/26	0	0	inf
SRX5974526	TFs and others	Cas9	Blood	K-562	97	3/3077	0/26	0	0	inf
SRX5974530	TFs and others	GATA1	Blood	K-562	3288	32/3077	0/26	0	0	inf
SRX5974541	TFs and others	Cas9	Blood	K-562	48	3/3077	0/26	0	0	inf
SRX5974542	TFs and others	Cas9	Blood	K-562	41	2/3077	0/26	0	0	inf
SRX5974557	TFs and others	Cas9	Blood	K-562	65	3/3077	0/26	0	0	inf
SRX5974558	TFs and others	Cas9	Blood	K-562	40	1/3077	0/26	0	0	inf
SRX5974562	TFs and others	GATA1	Blood	K-562	4772	38/3077	0/26	0	0	inf
SRX5974573	TFs and others	Cas9	Blood	K-562	289	4/3077	0/26	0	0	inf
SRX5974574	TFs and others	Cas9	Blood	K-562	349	4/3077	0/26	0	0	inf
SRX5974575	TFs and others	CTCF	Blood	K-562	2077	32/3077	0/26	0	0	inf
SRX6027614	TFs and others	Epitope tags	Kidney	293	100	1/3077	0/26	0	0	inf
SRX6027616	TFs and others	Epitope tags	Kidney	293	66	2/3077	0/26	0	0	inf
SRX6027683	TFs and others	ESR1	Uterus	Ishikawa	543	3/3077	0/26	0	0	inf
SRX6027687	TFs and others	ESR1	Uterus	Ishikawa	346	1/3077	0/26	0	0	inf
SRX6027689	TFs and others	ESR1	Uterus	Ishikawa	490	14/3077	0/26	0	0	inf
SRX6027690	TFs and others	ESR1	Uterus	Ishikawa	2599	37/3077	0/26	0	0	inf
SRX6027692	TFs and others	ESR1	Uterus	Ishikawa	4007	48/3077	0/26	0	0	inf
SRX6027696	TFs and others	ESR1	Uterus	Ishikawa	1415	5/3077	0/26	0	0	inf
SRX6027701	TFs and others	ESR1	Uterus	Ishikawa	912	5/3077	0/26	0	0	inf
SRX6027741	TFs and others	FOXA1	Breast	MCF-7	1968	49/3077	0/26	0	0	inf
SRX6027752	TFs and others	NR2F2	Breast	MCF-7	4606	2/3077	0/26	0	0	inf
SRX6039031	TFs and others	CTNNB1	Pluripotent stem cell	iPS derived chondrocytes	775	3/3077	0/26	0	0	inf
SRX6039032	TFs and others	CTNNB1	Pluripotent stem cell	iPS derived chondrocytes	520	4/3077	0/26	0	0	inf
SRX6039033	TFs and others	CTNNB1	Pluripotent stem cell	iPS derived chondrocytes	367	1/3077	0/26	0	0	inf
SRX6039034	TFs and others	CTNNB1	Pluripotent stem cell	iPS derived chondrocytes	683	3/3077	0/26	0	0	inf
SRX6039035	TFs and others	CTNNB1	Pluripotent stem cell	iPS derived chondrocytes	1437	5/3077	0/26	0	0	inf
SRX6039036	TFs and others	CTNNB1	Pluripotent stem cell	iPS derived chondrocytes	673	6/3077	0/26	0	0	inf
SRX6039037	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2812	12/3077	0/26	0	0	inf
SRX6039038	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	5294	33/3077	0/26	0	0	inf
SRX6039039	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1820	12/3077	0/26	0	0	inf
SRX6039040	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	1940	11/3077	0/26	0	0	inf
SRX6039042	TFs and others	RARA	Pluripotent stem cell	iPS derived chondrocytes	2151	11/3077	0/26	0	0	inf
SRX6049855	TFs and others	Epitope tags	Unclassified	Unclassified	3506	11/3077	0/26	0	0	inf
SRX6049856	TFs and others	Epitope tags	Unclassified	Unclassified	3595	12/3077	0/26	0	0	inf
SRX6054277	TFs and others	HDAC4	Uterus	SK-UT-1	1981	56/3077	0/26	0	0	inf
SRX6054278	TFs and others	HDAC9	Uterus	SK-UT-1	1037	5/3077	0/26	0	0	inf
SRX6058756	TFs and others	PGR	Breast	T-47D	688	1/3077	0/26	0	0	inf
SRX6058758	TFs and others	CEBPA	Breast	T-47D	2017	40/3077	0/26	0	0	inf
SRX6058759	TFs and others	PGR	Breast	T-47D	1085	2/3077	0/26	0	0	inf
SRX6058761	TFs and others	PGR	Breast	T-47D	836	2/3077	0/26	0	0	inf
SRX6058763	TFs and others	RAD21	Breast	T-47D	1440	3/3077	0/26	0	0	inf
SRX6058764	TFs and others	RAD21	Breast	T-47D	1040	2/3077	0/26	0	0	inf
SRX6058765	TFs and others	RAD21	Breast	T-47D	1145	5/3077	0/26	0	0	inf
SRX6058766	TFs and others	RAD21	Breast	T-47D	1264	4/3077	0/26	0	0	inf
SRX6058767	TFs and others	TOP2A	Breast	T-47D	1421	6/3077	0/26	0	0	inf
SRX6058768	TFs and others	TOP2A	Breast	T-47D	935	5/3077	0/26	0	0	inf
SRX6058769	TFs and others	TOP2A	Breast	T-47D	914	5/3077	0/26	0	0	inf
SRX6058770	TFs and others	TOP2A	Breast	T-47D	1546	5/3077	0/26	0	0	inf
SRX6060976	TFs and others	GATA6	Digestive tract	ESO-26	1469	44/3077	0/26	0	0	inf
SRX6066502	TFs and others	CDK9	Digestive tract	HCT 116	634	4/3077	0/26	0	0	inf
SRX6066503	TFs and others	CDK9	Digestive tract	HCT 116	706	5/3077	0/26	0	0	inf
SRX6066504	TFs and others	CDK9	Digestive tract	HCT 116	618	8/3077	0/26	0	0	inf
SRX6066505	TFs and others	CDK9	Digestive tract	HCT 116	627	3/3077	0/26	0	0	inf
SRX6068070	TFs and others	PGR	Uterus	Endometrium	849	5/3077	0/26	0	0	inf
SRX6073297	TFs and others	IRF4	Blood	BC-3	213	3/3077	0/26	0	0	inf
SRX6073298	TFs and others	IRF4	Blood	BC-3	1813	16/3077	0/26	0	0	inf
SRX6073299	TFs and others	IRF4	Blood	BC-3	2211	23/3077	0/26	0	0	inf
SRX6073300	TFs and others	IRF3	Blood	BC-3	231	1/3077	0/26	0	0	inf
SRX6073301	TFs and others	IRF3	Blood	BC-3	324	1/3077	0/26	0	0	inf
SRX6073302	TFs and others	IRF3	Blood	BC-3	295	1/3077	0/26	0	0	inf
SRX6073303	TFs and others	BATF	Blood	BC-3	396	2/3077	0/26	0	0	inf
SRX6073304	TFs and others	BATF	Blood	BC-3	268	5/3077	0/26	0	0	inf
SRX6073305	TFs and others	BATF	Blood	BC-3	420	9/3077	0/26	0	0	inf
SRX6076675	TFs and others	GATA4	Digestive tract	ESO-26	203	2/3077	0/26	0	0	inf
SRX6076676	TFs and others	HNF4A	Digestive tract	ESO-26	301	7/3077	0/26	0	0	inf
SRX6077665	TFs and others	MEN1	Prostate	PNT1A	777	5/3077	0/26	0	0	inf
SRX6077666	TFs and others	MEN1	Prostate	LNCAP	805	3/3077	0/26	0	0	inf
SRX6077667	TFs and others	MEN1	Prostate	PC-3	796	7/3077	0/26	0	0	inf
SRX608343	TFs and others	GFP	Kidney	293	331	3/3077	0/26	0	0	inf
SRX608344	TFs and others	GFP	Kidney	293	114	3/3077	0/26	0	0	inf
SRX608345	TFs and others	GFP	Kidney	293	353	5/3077	0/26	0	0	inf
SRX608346	TFs and others	GFP	Kidney	293	136	2/3077	0/26	0	0	inf
SRX608347	TFs and others	GFP	Kidney	293	464	3/3077	0/26	0	0	inf
SRX608348	TFs and others	GFP	Kidney	293	279	4/3077	0/26	0	0	inf
SRX608349	TFs and others	GFP	Uterus	HeLa	251	2/3077	0/26	0	0	inf
SRX608350	TFs and others	GFP	Uterus	HeLa	320	3/3077	0/26	0	0	inf
SRX608351	TFs and others	GFP	Uterus	HeLa	440	1/3077	0/26	0	0	inf
SRX6093191	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	384	2/3077	0/26	0	0	inf
SRX6093192	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	447	3/3077	0/26	0	0	inf
SRX6093193	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	831	4/3077	0/26	0	0	inf
SRX6093194	TFs and others	Epitope tags	Pluripotent stem cell	hESC derived neural cells	424	1/3077	0/26	0	0	inf
SRX6098144	TFs and others	TRPS1	Breast	MCF-7	3733	63/3077	0/26	0	0	inf
SRX6098146	TFs and others	GATA3	Breast	MCF-7	17055	95/3077	0/26	0	0	inf
SRX6098147	TFs and others	GATA3	Breast	MCF-7	8593	49/3077	0/26	0	0	inf
SRX6098149	TFs and others	GATA3	Breast	MCF-7	1789	7/3077	0/26	0	0	inf
SRX6098150	TFs and others	TRPS1	Breast	MCF-7	539	7/3077	0/26	0	0	inf
SRX6098151	TFs and others	TRPS1	Breast	MCF-7	315	2/3077	0/26	0	0	inf
SRX6101039	TFs and others	NUTM1	Kidney	293	278	2/3077	0/26	0	0	inf
SRX6101040	TFs and others	NUTM1	Kidney	293	349	2/3077	0/26	0	0	inf
SRX6101041	TFs and others	NUTM1	Kidney	293	994	12/3077	0/26	0	0	inf
SRX6101049	TFs and others	NUTM1	Others	TC-797	1107	15/3077	0/26	0	0	inf
SRX6101050	TFs and others	NUTM1	Others	TC-797	508	2/3077	0/26	0	0	inf
SRX6101051	TFs and others	NUTM1	Others	TC-797	435	2/3077	0/26	0	0	inf
SRX6101052	TFs and others	NUTM1	Others	TC-797	399	2/3077	0/26	0	0	inf
SRX6101053	TFs and others	NUTM1	Others	TC-797	423	1/3077	0/26	0	0	inf
SRX6101054	TFs and others	NUTM1	Others	TC-797	379	2/3077	0/26	0	0	inf
SRX6101128	TFs and others	SOX2	Pluripotent stem cell	hESC H9	5204	9/3077	0/26	0	0	inf
SRX610672	TFs and others	Epitope tags	Uterus	Ovarian granulosa cells	145	3/3077	0/26	0	0	inf
SRX610673	TFs and others	Epitope tags	Uterus	Ovarian granulosa cells	288	2/3077	0/26	0	0	inf
SRX610674	TFs and others	Epitope tags	Uterus	Ovarian granulosa cells	313	4/3077	0/26	0	0	inf
SRX610813	TFs and others	DDX5	Pluripotent stem cell	NTERA-2	331268	11/3077	0/26	0	0	inf
SRX611330	TFs and others	F2RL1	Kidney	293	317	11/3077	0/26	0	0	inf
SRX612500	TFs and others	BRD2	Liver	LX2	268	7/3077	0/26	0	0	inf
SRX612501	TFs and others	BRD2	Liver	LX2	155	6/3077	0/26	0	0	inf
SRX612590	TFs and others	PDX1	Pluripotent stem cell	hESC derived pancreatic cells	2406	27/3077	0/26	0	0	inf
SRX612780	TFs and others	TP53	Digestive tract	HCT 116	89	1/3077	0/26	0	0	inf
SRX6175590	TFs and others	FLI1	Bone	A-673	2517	18/3077	0/26	0	0	inf
SRX6175595	TFs and others	SMC1A	Bone	A-673	2675	31/3077	0/26	0	0	inf
SRX6175596	TFs and others	STAG1	Bone	A-673	437	3/3077	0/26	0	0	inf
SRX6175599	TFs and others	FLI1	Bone	A-673	7229	29/3077	0/26	0	0	inf
SRX6175606	TFs and others	STAG2	Bone	A-673	663	3/3077	0/26	0	0	inf
SRX6175608	TFs and others	FLI1	Bone	A-673	4341	26/3077	0/26	0	0	inf
SRX6175613	TFs and others	SMC1A	Bone	A-673	4053	43/3077	0/26	0	0	inf
SRX6175614	TFs and others	STAG1	Bone	A-673	6704	48/3077	0/26	0	0	inf
SRX6175615	TFs and others	STAG2	Bone	A-673	1657	12/3077	0/26	0	0	inf
SRX6175623	TFs and others	STAG1	Bone	A-673	2945	20/3077	0/26	0	0	inf
SRX6175641	TFs and others	STAG2	Bone	TC-71	371	1/3077	0/26	0	0	inf
SRX6175643	TFs and others	FLI1	Bone	TC-71	4008	16/3077	0/26	0	0	inf
SRX6175649	TFs and others	STAG1	Bone	TC-71	1548	16/3077	0/26	0	0	inf
SRX620746	TFs and others	TP53	Lung	IMR-90	798	3/3077	0/26	0	0	inf
SRX625673	TFs and others	IKZF1	Blood	ICN1	1840	27/3077	0/26	0	0	inf
SRX625676	TFs and others	IKZF1	Blood	ICN1	1553	17/3077	0/26	0	0	inf
SRX625677	TFs and others	IKZF1	Blood	ICN1	2285	38/3077	0/26	0	0	inf
SRX625678	TFs and others	IKZF1	Blood	Pre-B ALL 	1654	23/3077	0/26	0	0	inf
SRX6354579	TFs and others	EZH2	Pluripotent stem cell	hESC derived neural cells	1403	9/3077	0/26	0	0	inf
SRX6365880	TFs and others	TOP2B	Neural	Glioma	235	5/3077	0/26	0	0	inf
SRX6366605	TFs and others	Epitope tags	Uterus	Ishikawa	102	1/3077	0/26	0	0	inf
SRX6367575	TFs and others	NCOR1	Kidney	293	165	5/3077	0/26	0	0	inf
SRX6367576	TFs and others	NCOR1	Kidney	293	146	2/3077	0/26	0	0	inf
SRX6367577	TFs and others	NCOR1	Kidney	293	169	7/3077	0/26	0	0	inf
SRX6367585	TFs and others	SUMO2	Kidney	293	1592	51/3077	0/26	0	0	inf
SRX6367586	TFs and others	SUMO2	Kidney	293	962	9/3077	0/26	0	0	inf
SRX6367590	TFs and others	NCOR1	Kidney	293	427	17/3077	0/26	0	0	inf
SRX6367591	TFs and others	NCOR1	Kidney	293	176	4/3077	0/26	0	0	inf
SRX6367592	TFs and others	NCOR1	Kidney	293	238	4/3077	0/26	0	0	inf
SRX6367593	TFs and others	NCOR1	Kidney	293	486	10/3077	0/26	0	0	inf
SRX6368087	TFs and others	TWIST1	Liver	Hep G2	290	1/3077	0/26	0	0	inf
SRX6370176	TFs and others	JARID2	Pluripotent stem cell	NT2-D1	964	3/3077	0/26	0	0	inf
SRX6370177	TFs and others	JARID2	Pluripotent stem cell	NT2-D1	249	3/3077	0/26	0	0	inf
SRX6370178	TFs and others	JARID2	Pluripotent stem cell	NT2-D1	96	3/3077	0/26	0	0	inf
SRX6370179	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	373	3/3077	0/26	0	0	inf
SRX6370180	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	74	2/3077	0/26	0	0	inf
SRX6370181	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	39	2/3077	0/26	0	0	inf
SRX6370182	TFs and others	EPOP	Pluripotent stem cell	NT2-D1	136	3/3077	0/26	0	0	inf
SRX6370183	TFs and others	EPOP	Pluripotent stem cell	NT2-D1	94	2/3077	0/26	0	0	inf
SRX6370184	TFs and others	EPOP	Pluripotent stem cell	NT2-D1	77	2/3077	0/26	0	0	inf
SRX6370185	TFs and others	RYBP	Pluripotent stem cell	NT2-D1	69	3/3077	0/26	0	0	inf
SRX6370186	TFs and others	RYBP	Pluripotent stem cell	NT2-D1	81	3/3077	0/26	0	0	inf
SRX6370187	TFs and others	RYBP	Pluripotent stem cell	NT2-D1	152	3/3077	0/26	0	0	inf
SRX6370188	TFs and others	CBX7	Pluripotent stem cell	NT2-D1	5201	9/3077	0/26	0	0	inf
SRX6370189	TFs and others	CBX7	Pluripotent stem cell	NT2-D1	2754	3/3077	0/26	0	0	inf
SRX6370190	TFs and others	CBX7	Pluripotent stem cell	NT2-D1	1507	3/3077	0/26	0	0	inf
SRX6370191	TFs and others	AEBP2	Pluripotent stem cell	NT2-D1	97	3/3077	0/26	0	0	inf
SRX6370192	TFs and others	AEBP2	Pluripotent stem cell	NT2-D1	58	2/3077	0/26	0	0	inf
SRX6370205	TFs and others	MTF2	Pluripotent stem cell	NT2-D1	22	2/3077	0/26	0	0	inf
SRX6370206	TFs and others	MTF2	Pluripotent stem cell	NT2-D1	31	2/3077	0/26	0	0	inf
SRX6370207	TFs and others	JARID2	Pluripotent stem cell	NT2-D1	99	2/3077	0/26	0	0	inf
SRX6370208	TFs and others	JARID2	Pluripotent stem cell	NT2-D1	57	3/3077	0/26	0	0	inf
SRX6370209	TFs and others	AEBP2	Pluripotent stem cell	NT2-D1	48	2/3077	0/26	0	0	inf
SRX6370210	TFs and others	AEBP2	Pluripotent stem cell	NT2-D1	21	2/3077	0/26	0	0	inf
SRX6370211	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	296	2/3077	0/26	0	0	inf
