SRX6743819	TFs and others	TFEB	Pluripotent stem cell	iPS cells	13773	199/416	177/709	-14.1307	-10.2338	1.91616
SRX100263	TFs and others	CREBBP	Breast	H3396	1262	0/416	1/709	0	0	0
SRX100264	TFs and others	CREBBP	Breast	H3396	548	0/416	1/709	0	0	0
SRX10030478	TFs and others	AR	Prostate	LNCAP	5184	0/416	1/709	0	0	0
SRX10046975	TFs and others	HOXA13	Liver	Hep G2	595	0/416	1/709	0	0	0
SRX10049889	TFs and others	SMC3	Uterus	HeLa	171	0/416	1/709	0	0	0
SRX10049900	TFs and others	RAD21	Uterus	HeLa	249	0/416	1/709	0	0	0
SRX10079802	TFs and others	DROSHA	Bone	U2OS	680	0/416	1/709	0	0	0
SRX10079803	TFs and others	DROSHA	Bone	U2OS	830	0/416	1/709	0	0	0
SRX10101683	TFs and others	SMARCA2	Pluripotent stem cell	hESC WIBR3	710	0/416	1/709	0	0	0
SRX10104971	TFs and others	PPARG	Others	5637	578	0/416	1/709	0	0	0
SRX1011294	TFs and others	YAP1	Liver	HuCCT1	286	0/416	1/709	0	0	0
SRX10119111	TFs and others	CEBPA	Blood	MV-4-11	381	0/416	1/709	0	0	0
SRX10119139	TFs and others	RUNX1	Blood	MV-4-11	3040	0/416	1/709	0	0	0
SRX10119157	TFs and others	MYB	Blood	MV-4-11	643	0/416	1/709	0	0	0
SRX10120412	TFs and others	TRIB3	Liver	Hep G2	467	0/416	1/709	0	0	0
SRX1012222	TFs and others	TET2	Pluripotent stem cell	hESC derived neural cells	324	0/416	1/709	0	0	0
SRX1012606	TFs and others	EP300	Breast	T-47D	1291	0/416	1/709	0	0	0
SRX1012651	TFs and others	PGR	Breast	MCF-7	138	0/416	1/709	0	0	0
SRX1012684	TFs and others	ESR1	Breast	MCF-7	527	0/416	1/709	0	0	0
SRX1012689	TFs and others	ESR1	Breast	MCF-7	1826	0/416	1/709	0	0	0
SRX1012692	TFs and others	PGR	Breast	MCF-7	350	0/416	1/709	0	0	0
SRX1012698	TFs and others	PGR	Breast	MCF-7	283	0/416	1/709	0	0	0
SRX1012751	TFs and others	PGR	Breast	MCF-7	319	0/416	1/709	0	0	0
SRX1012752	TFs and others	PGR	Breast	MCF-7	444	0/416	1/709	0	0	0
SRX1012754	TFs and others	PGR	Breast	MCF-7	287	0/416	1/709	0	0	0
SRX1012757	TFs and others	PGR	Breast	MCF-7	347	0/416	1/709	0	0	0
SRX1012760	TFs and others	PGR	Breast	MCF-7	104	0/416	1/709	0	0	0
SRX1012762	TFs and others	PGR	Breast	MCF-7	406	0/416	1/709	0	0	0
SRX1012764	TFs and others	PGR	Breast	MCF-7	488	0/416	1/709	0	0	0
SRX10131668	TFs and others	MLLT1	Lung	Bronchial tracheal epithelial cells	507	0/416	1/709	0	0	0
SRX10131669	TFs and others	MLLT1	Lung	Bronchial tracheal epithelial cells	563	0/416	1/709	0	0	0
SRX10131678	TFs and others	MLLT3	Lung	Bronchial tracheal epithelial cells	645	0/416	1/709	0	0	0
SRX10131679	TFs and others	MLLT3	Lung	Bronchial tracheal epithelial cells	552	0/416	1/709	0	0	0
SRX10131680	TFs and others	MLLT1	Lung	Bronchial tracheal epithelial cells	466	0/416	1/709	0	0	0
SRX10131681	TFs and others	MLLT1	Lung	Bronchial tracheal epithelial cells	422	0/416	1/709	0	0	0
SRX1013341	TFs and others	CDK9	Liver	HuCCT1	408	0/416	1/709	0	0	0
SRX1013342	TFs and others	CDK9	Liver	HuCCT1	434	0/416	1/709	0	0	0
SRX10145210	TFs and others	REL	Blood	Naive B cells	695	0/416	1/709	0	0	0
SRX10158165	TFs and others	BRD4	Blood	KBM-7	54	0/416	1/709	0	0	0
SRX1021632	TFs and others	DNMT1	Prostate	PC-3	416	0/416	1/709	0	0	0
SRX1022747	TFs and others	WRN	Kidney	293	510	0/416	1/709	0	0	0
SRX1023794	TFs and others	SPI1	Blood	Macrophages	561	0/416	1/709	0	0	0
SRX1023795	TFs and others	SPI1	Blood	Macrophages	514	0/416	1/709	0	0	0
SRX10239456	TFs and others	YTHDC1	Breast	MCF-7	101	0/416	1/709	0	0	0
SRX10239460	TFs and others	YTHDC1	Breast	MCF-7	71	0/416	1/709	0	0	0
SRX10239461	TFs and others	YTHDC1	Breast	MCF-7	72	0/416	1/709	0	0	0
SRX10239462	TFs and others	YTHDC1	Breast	MCF-7	94	0/416	1/709	0	0	0
SRX1024933	TFs and others	AGO2	Blood	K-562	394	0/416	1/709	0	0	0
SRX1024934	TFs and others	AGO2	Blood	K-562	1410	0/416	1/709	0	0	0
SRX1024936	TFs and others	AGO2	Blood	K-562	493	0/416	1/709	0	0	0
SRX1027443	TFs and others	CEBPB	Others	Mesenchymal stem cells	15869	0/416	1/709	0	0	0
SRX1027444	TFs and others	CEBPB	Others	Mesenchymal stem cells	57600	0/416	1/709	0	0	0
SRX1027445	TFs and others	CEBPB	Others	Mesenchymal stem cells	150770	0/416	1/709	0	0	0
SRX1027446	TFs and others	CEBPB	Others	Mesenchymal stem cells	163095	0/416	1/709	0	0	0
SRX1027451	TFs and others	ATF4	Others	Mesenchymal stem cells	788	0/416	1/709	0	0	0
SRX1027452	TFs and others	ATF4	Others	Mesenchymal stem cells	2537	0/416	1/709	0	0	0
SRX102975	TFs and others	MYC	Pluripotent stem cell	hESC H1	418	0/416	1/709	0	0	0
SRX10306510	TFs and others	AR	Prostate	LNCAP	7188	0/416	1/709	0	0	0
SRX1033266	TFs and others	AR	Prostate	LNCAP	1374	0/416	1/709	0	0	0
SRX1033269	TFs and others	AR	Prostate	LNCAP	206	0/416	1/709	0	0	0
SRX1033281	TFs and others	AR	Prostate	LNCAP	413	0/416	1/709	0	0	0
SRX1033284	TFs and others	AR	Prostate	LNCAP	218	0/416	1/709	0	0	0
SRX1033289	TFs and others	AR	Prostate	DU 145	86	0/416	1/709	0	0	0
SRX1035587	TFs and others	RARA	Neural	SK-N-SH	78	0/416	1/709	0	0	0
SRX10365522	TFs and others	RAC1	Breast	MDA-MB-231	603	0/416	1/709	0	0	0
SRX10365524	TFs and others	ESR1	Breast	MDA-MB-231	2734	0/416	1/709	0	0	0
SRX10365538	TFs and others	RAC1	Breast	MCF-7	815	0/416	1/709	0	0	0
SRX10365545	TFs and others	NCOA3	Breast	MCF-7	374	0/416	1/709	0	0	0
SRX10382407	TFs and others	DNMT3A	Pluripotent stem cell	hESC H1	325	0/416	1/709	0	0	0
SRX10382409	TFs and others	DNMT3B	Pluripotent stem cell	hESC H1	387	0/416	1/709	0	0	0
SRX10382423	TFs and others	DNMT3A	Pluripotent stem cell	hESC H1	357	0/416	1/709	0	0	0
SRX10382428	TFs and others	DNMT3A	Pluripotent stem cell	hESC H1	251	0/416	1/709	0	0	0
SRX10382430	TFs and others	DNMT3B	Pluripotent stem cell	hESC H1	584	0/416	1/709	0	0	0
SRX10382431	TFs and others	DNMT3B	Pluripotent stem cell	hESC H1	544	0/416	1/709	0	0	0
SRX10382442	TFs and others	DNMT3A	Pluripotent stem cell	hESC H1	243	0/416	1/709	0	0	0
SRX10382445	TFs and others	DNMT3B	Pluripotent stem cell	hESC H1	422	0/416	1/709	0	0	0
SRX10438176	TFs and others	Epitope tags	Unclassified	Unclassified	167	0/416	1/709	0	0	0
SRX1044416	TFs and others	RELA	Breast	MDA-MB-231	576	0/416	1/709	0	0	0
SRX1046555	TFs and others	RAG1	Blood	Thymus	139	0/416	1/709	0	0	0
SRX1048467	TFs and others	Epitope tags	Blood	JEKO-1	263	0/416	1/709	0	0	0
SRX1048469	TFs and others	Epitope tags	Blood	JEKO-1	5586	0/416	1/709	0	0	0
SRX1048481	TFs and others	MEF2B	Blood	OCI-LY-7	131	0/416	1/709	0	0	0
SRX1048530	TFs and others	ARID1A	Liver	Hep G2	101	0/416	1/709	0	0	0
SRX1048531	TFs and others	ARID1A	Liver	Hep G2	140	0/416	1/709	0	0	0
SRX1048534	TFs and others	ARID2	Liver	Hep G2	105	0/416	1/709	0	0	0
SRX1048536	TFs and others	SMARCB1	Liver	Hep G2	79	0/416	1/709	0	0	0
SRX10499678	TFs and others	G-quadruplex	Bone	U2OS	116	0/416	1/709	0	0	0
SRX10499679	TFs and others	G-quadruplex	Bone	U2OS	156	0/416	1/709	0	0	0
SRX10499682	TFs and others	G-quadruplex	Bone	U2OS	157	0/416	1/709	0	0	0
SRX10499683	TFs and others	G-quadruplex	Bone	U2OS	142	0/416	1/709	0	0	0
SRX10499684	TFs and others	G-quadruplex	Bone	U2OS	143	0/416	1/709	0	0	0
SRX10499686	TFs and others	G-quadruplex	Bone	U2OS	105	0/416	1/709	0	0	0
SRX10499687	TFs and others	G-quadruplex	Bone	U2OS	90	0/416	1/709	0	0	0
SRX10499688	TFs and others	G-quadruplex	Bone	U2OS	142	0/416	1/709	0	0	0
SRX10499690	TFs and others	G-quadruplex	Bone	U2OS	90	0/416	1/709	0	0	0
SRX10499691	TFs and others	G-quadruplex	Bone	U2OS	70	0/416	1/709	0	0	0
SRX10499692	TFs and others	G-quadruplex	Bone	U2OS	91	0/416	1/709	0	0	0
SRX10499694	TFs and others	G-quadruplex	Bone	U2OS	111	0/416	1/709	0	0	0
SRX10499695	TFs and others	G-quadruplex	Bone	U2OS	114	0/416	1/709	0	0	0
SRX10499696	TFs and others	G-quadruplex	Bone	U2OS	153	0/416	1/709	0	0	0
SRX10499698	TFs and others	G-quadruplex	Bone	U2OS	65	0/416	1/709	0	0	0
SRX10499699	TFs and others	G-quadruplex	Bone	U2OS	88	0/416	1/709	0	0	0
SRX10499700	TFs and others	G-quadruplex	Bone	U2OS	116	0/416	1/709	0	0	0
SRX10511723	TFs and others	Epitope tags	Digestive tract	HCT 116	1473	0/416	1/709	0	0	0
SRX10511725	TFs and others	Epitope tags	Digestive tract	HCT 116	786	0/416	1/709	0	0	0
SRX10511727	TFs and others	Epitope tags	Digestive tract	HCT 116	1030	0/416	1/709	0	0	0
SRX10567333	TFs and others	HMGB1	Lung	IMR-90	542	0/416	1/709	0	0	0
SRX10644245	TFs and others	CDT1	Digestive tract	HCT 116	1110	0/416	1/709	0	0	0
SRX10644246	TFs and others	CDT1	Digestive tract	HCT 116	1898	0/416	1/709	0	0	0
SRX1065301	TFs and others	Epitope tags	Breast	IMEC	449	0/416	1/709	0	0	0
SRX1070160	TFs and others	AR	Breast	MDA-MB-453	7624	0/416	1/709	0	0	0
SRX10721430	TFs and others	Epitope tags	Breast	MCF-7	6167	0/416	1/709	0	0	0
SRX107365	TFs and others	ESR1	Breast	H3396	976	0/416	1/709	0	0	0
SRX1078840	TFs and others	AFF4	Digestive tract	HCT 116	463	0/416	1/709	0	0	0
SRX1078842	TFs and others	AFF4	Digestive tract	HCT 116	454	0/416	1/709	0	0	0
SRX1078843	TFs and others	CDK9	Digestive tract	HCT 116	180	0/416	1/709	0	0	0
SRX1078860	TFs and others	LEO1	Digestive tract	HCT 116	277	0/416	1/709	0	0	0
SRX1078876	TFs and others	PAF1	Digestive tract	HCT 116	498	0/416	1/709	0	0	0
SRX10809333	TFs and others	HDGF2	Neural	DIPG7	513	0/416	1/709	0	0	0
SRX10809335	TFs and others	HDGF2	Neural	DIPG7	609	0/416	1/709	0	0	0
SRX10809337	TFs and others	HDGF2	Neural	DIPG7	170	0/416	1/709	0	0	0
SRX1085063	TFs and others	KDM2B	Blood	K-562	306	0/416	1/709	0	0	0
SRX1085065	TFs and others	KDM2B	Blood	REH	383	0/416	1/709	0	0	0
SRX1085070	TFs and others	KDM2B	Blood	HPB-ALL	532	0/416	1/709	0	0	0
SRX1085072	TFs and others	KDM2B	Blood	K-562	618	0/416	1/709	0	0	0
SRX10867752	TFs and others	LMNA	Blood	GM12878	916	0/416	1/709	0	0	0
SRX10867753	TFs and others	LMNA	Blood	GM12878	916	0/416	1/709	0	0	0
SRX1089823	TFs and others	GATA1	Blood	Hematopoietic Stem Cells	516	0/416	1/709	0	0	0
SRX1089824	TFs and others	GATA1	Blood	Hematopoietic Stem Cells	438	0/416	1/709	0	0	0
SRX1089825	TFs and others	TAL1	Blood	Hematopoietic Stem Cells	539	0/416	1/709	0	0	0
SRX1089827	TFs and others	TAL1	Blood	Hematopoietic Stem Cells	437	0/416	1/709	0	0	0
SRX1091021	TFs and others	ARNTL	Blood	NOMO-1	840	0/416	1/709	0	0	0
SRX1091035	TFs and others	ARNTL	Blood	THP-1	130	0/416	1/709	0	0	0
SRX10913935	TFs and others	EN1	Epidermis	Dermal fibroblast	412	0/416	1/709	0	0	0
SRX1092378	TFs and others	Epitope tags	Blood	K-562	424	0/416	1/709	0	0	0
SRX1092379	TFs and others	Epitope tags	Blood	K-562	440	0/416	1/709	0	0	0
SRX1092382	TFs and others	Epitope tags	Blood	K-562	475	0/416	1/709	0	0	0
SRX1092383	TFs and others	Epitope tags	Blood	K-562	436	0/416	1/709	0	0	0
SRX1092388	TFs and others	Epitope tags	Blood	K-562	482	0/416	1/709	0	0	0
SRX1094497	TFs and others	BRD4	Unclassified	Unclassified	255	0/416	1/709	0	0	0
SRX1094500	TFs and others	BRD3	Unclassified	Unclassified	277	0/416	1/709	0	0	0
SRX1094520	TFs and others	BRD4	Kidney	HEK293-T-REx	276	0/416	1/709	0	0	0
SRX109477	TFs and others	BMI1	Neural	Fetal neural progenitor cells	804	0/416	1/709	0	0	0
SRX109480	TFs and others	BMI1	Neural	GBM1-HAM	1088	0/416	1/709	0	0	0
SRX109482	TFs and others	BMI1	Neural	GBM1-HAM	748	0/416	1/709	0	0	0
SRX1097313	TFs and others	ATRX	Blood	K-562	372	0/416	1/709	0	0	0
SRX1098752	TFs and others	KDM1A	Prostate	LNCAP	316	0/416	1/709	0	0	0
SRX1100309	TFs and others	RELA	Breast	HMEC	404	0/416	1/709	0	0	0
SRX1100311	TFs and others	RELA	Breast	HMEC	403	0/416	1/709	0	0	0
SRX11005608	TFs and others	POU2F1	Breast	MCF10CA1a	417	0/416	1/709	0	0	0
SRX11005609	TFs and others	POU2F1	Breast	MCF10CA1a	429	0/416	1/709	0	0	0
SRX11005611	TFs and others	POU2F1	Breast	MCF10CA1a	494	0/416	1/709	0	0	0
SRX11009534	TFs and others	YBX1	Blood	MOLM-13	344	0/416	1/709	0	0	0
SRX11070613	TFs and others	GFP	Digestive tract	Colorectal adenocarcinoma	494	0/416	1/709	0	0	0
SRX11078136	TFs and others	RNF2	Kidney	293	555	0/416	1/709	0	0	0
SRX11094542	TFs and others	FLI1	Bone	MHH-ES-1	3031	0/416	1/709	0	0	0
SRX11136855	TFs and others	KDM6A	Blood	THP-1	966	0/416	1/709	0	0	0
SRX11136856	TFs and others	KDM6A	Blood	THP-1	623	0/416	1/709	0	0	0
SRX11136857	TFs and others	KDM6A	Blood	THP-1	537	0/416	1/709	0	0	0
SRX1116228	TFs and others	Epitope tags	Cardiovascular	HUVEC	918	0/416	1/709	0	0	0
SRX1116233	TFs and others	PROX1	Cardiovascular	HUVEC	291	0/416	1/709	0	0	0
SRX1116234	TFs and others	Epitope tags	Cardiovascular	HUVEC	271	0/416	1/709	0	0	0
SRX11220469	TFs and others	RELA	Digestive tract	HT-29	50	0/416	1/709	0	0	0
SRX11220471	TFs and others	RELA	Digestive tract	HT-29	38	0/416	1/709	0	0	0
SRX1123964	TFs and others	SMARCA4	Digestive tract	HCT 116	688	0/416	1/709	0	0	0
SRX1131552	TFs and others	BRD4	Breast	MDA-MB-436	229	0/416	1/709	0	0	0
SRX1131558	TFs and others	BRD4	Breast	SUM 149PT	1092	0/416	1/709	0	0	0
SRX1131559	TFs and others	BRD4	Breast	SUM 149PT	1478	0/416	1/709	0	0	0
SRX1131601	TFs and others	SUZ12	Pluripotent stem cell	NCCIT	225	0/416	1/709	0	0	0
SRX11320616	TFs and others	CUL3	Digestive tract	DLD-1	361	0/416	1/709	0	0	0
SRX11320618	TFs and others	CUL3	Digestive tract	DLD-1	351	0/416	1/709	0	0	0
SRX11320619	TFs and others	CUL3	Digestive tract	DLD-1	359	0/416	1/709	0	0	0
SRX11320620	TFs and others	CUL3	Digestive tract	DLD-1	418	0/416	1/709	0	0	0
SRX1133779	TFs and others	KDM1A	Blood	SKNO-1	391	0/416	1/709	0	0	0
SRX113581	TFs and others	PCGF1	Kidney	293	172	0/416	1/709	0	0	0
SRX113582	TFs and others	Epitope tags	Kidney	293	151	0/416	1/709	0	0	0
SRX113584	TFs and others	PCGF5	Kidney	293	165	0/416	1/709	0	0	0
SRX1136631	TFs and others	GTF2B	Uterus	HeLa	432	0/416	1/709	0	0	0
SRX1142761	TFs and others	JUN	Breast	BT-549	726	0/416	1/709	0	0	0
SRX1142763	TFs and others	JUN	Breast	BT-549	884	0/416	1/709	0	0	0
SRX1143685	TFs and others	TP63	Breast	MDA-MB-231	364	0/416	1/709	0	0	0
SRX114606	TFs and others	KSHV LANA	Blood	BCBL1	84	0/416	1/709	0	0	0
SRX11472289	TFs and others	SMC3	Uterus	HeLa	556	0/416	1/709	0	0	0
SRX11472290	TFs and others	SMC3	Uterus	HeLa	679	0/416	1/709	0	0	0
SRX11472291	TFs and others	SMC3	Uterus	HeLa	747	0/416	1/709	0	0	0
SRX11472293	TFs and others	CTCF	Uterus	HeLa	727	0/416	1/709	0	0	0
SRX11472294	TFs and others	CTCF	Uterus	HeLa	667	0/416	1/709	0	0	0
SRX11472295	TFs and others	SMC3	Uterus	HeLa	540	0/416	1/709	0	0	0
SRX11472296	TFs and others	SMC3	Uterus	HeLa	544	0/416	1/709	0	0	0
SRX11472297	TFs and others	SMC3	Uterus	HeLa	673	0/416	1/709	0	0	0
SRX11472298	TFs and others	SMC3	Uterus	HeLa	788	0/416	1/709	0	0	0
SRX11472299	TFs and others	SMC3	Uterus	HeLa	533	0/416	1/709	0	0	0
SRX1156534	TFs and others	SMARCA4	Breast	MDA-MB-231	1477	0/416	1/709	0	0	0
SRX1156537	TFs and others	SMARCA4	Breast	MDA-MB-231	8035	0/416	1/709	0	0	0
SRX115966	TFs and others	ESR1	Breast	MCF-7	602	0/416	1/709	0	0	0
SRX115967	TFs and others	ESR1	Breast	MCF-7	570	0/416	1/709	0	0	0
SRX115968	TFs and others	ESR1	Breast	MCF-7	484	0/416	1/709	0	0	0
SRX115969	TFs and others	ESR1	Breast	MCF-7	649	0/416	1/709	0	0	0
SRX1161164	TFs and others	NR3C1	Breast	MCF-7	209	0/416	1/709	0	0	0
SRX1161179	TFs and others	NR3C1	Breast	ZR-75-1	1185	0/416	1/709	0	0	0
SRX1161194	TFs and others	NR3C1	Breast	T-47D	303	0/416	1/709	0	0	0
SRX1161195	TFs and others	NR3C1	Breast	T-47D	369	0/416	1/709	0	0	0
SRX116416	TFs and others	CHD1	Blood	K-562	230	0/416	1/709	0	0	0
SRX116420	TFs and others	EZH2	Blood	K-562	93	0/416	1/709	0	0	0
SRX116445	TFs and others	RNF2	Blood	K-562	260	0/416	1/709	0	0	0
SRX116449	TFs and others	SUZ12	Blood	K-562	174	0/416	1/709	0	0	0
SRX116455	TFs and others	CHD7	Pluripotent stem cell	hESC H1	492	0/416	1/709	0	0	0
SRX116456	TFs and others	EZH2	Pluripotent stem cell	hESC H1	278	0/416	1/709	0	0	0
SRX116462	TFs and others	KDM5B	Pluripotent stem cell	hESC H1	294	0/416	1/709	0	0	0
SRX1167105	TFs and others	5-mC	Kidney	293	895	0/416	1/709	0	0	0
SRX11758357	TFs and others	TP53	Gonad	A2780	38	0/416	1/709	0	0	0
SRX11758358	TFs and others	TP53	Gonad	A2780	1241	0/416	1/709	0	0	0
SRX11758359	TFs and others	TP53	Gonad	A2780	221	0/416	1/709	0	0	0
SRX11758360	TFs and others	TP53	Gonad	A2780	108	0/416	1/709	0	0	0
SRX11758361	TFs and others	TP53	Gonad	A2780	1087	0/416	1/709	0	0	0
SRX11758362	TFs and others	TP53	Gonad	A2780	67	0/416	1/709	0	0	0
SRX1181989	TFs and others	SMARCA4	Prostate	LNCAP	747	0/416	1/709	0	0	0
SRX1181991	TFs and others	SMARCA2	Prostate	LNCAP	630	0/416	1/709	0	0	0
SRX1183808	TFs and others	AR	Prostate	C4-2	2662	0/416	1/709	0	0	0
SRX1183809	TFs and others	AR	Prostate	C4-2	325	0/416	1/709	0	0	0
SRX1183813	TFs and others	AR	Prostate	C4-2	514	0/416	1/709	0	0	0
SRX119642	TFs and others	Epitope tags	Lung	A549	1207	0/416	1/709	0	0	0
SRX12118517	TFs and others	POU2F2	Blood	OCI-LY-7	1371	0/416	1/709	0	0	0
SRX1212540	TFs and others	TCF3	Blood	RAMOS	714	0/416	1/709	0	0	0
SRX1212810	TFs and others	CARM1	Breast	MCF-7	355	0/416	1/709	0	0	0
SRX1212811	TFs and others	MED12	Breast	MCF-7	380	0/416	1/709	0	0	0
SRX1213823	TFs and others	WDR5	Blood	RS4-11	86	0/416	1/709	0	0	0
SRX1225018	TFs and others	EPCAM	Uterus	RL95-2	548	0/416	1/709	0	0	0
SRX1261520	TFs and others	RUNX1	Blood	TF-1	439	0/416	1/709	0	0	0
SRX1261521	TFs and others	RUNX1	Blood	TF-1	230	0/416	1/709	0	0	0
SRX1261525	TFs and others	SMC3	Blood	TF-1	678	0/416	1/709	0	0	0
SRX1268852	TFs and others	KDM5C	Kidney	Caki-1	882	0/416	1/709	0	0	0
SRX1272802	TFs and others	BRD4	Adipocyte	COLO 320	558	0/416	1/709	0	0	0
SRX128192	TFs and others	TTF2	Uterus	HeLa	120	0/416	1/709	0	0	0
SRX128778	TFs and others	TAL1	Blood	Jurkat (Clone E6-1)	1109	0/416	1/709	0	0	0
SRX128779	TFs and others	TCF12	Blood	Jurkat (Clone E6-1)	279	0/416	1/709	0	0	0
SRX128782	TFs and others	RUNX1	Blood	Jurkat (Clone E6-1)	134	0/416	1/709	0	0	0
SRX1295733	TFs and others	CHAT	Neural	SH-SY5Y	2018	0/416	1/709	0	0	0
SRX1295734	TFs and others	CHAT	Neural	SH-SY5Y	2772	0/416	1/709	0	0	0
SRX1295735	TFs and others	SATB1	Neural	SH-SY5Y	1496	0/416	1/709	0	0	0
SRX1295736	TFs and others	SATB1	Neural	SH-SY5Y	1244	0/416	1/709	0	0	0
SRX1299481	TFs and others	Epitope tags	Kidney	293	1932	0/416	1/709	0	0	0
SRX1299482	TFs and others	Epitope tags	Kidney	293	1318	0/416	1/709	0	0	0
SRX1304577	TFs and others	LYL1	Blood	HL-60	4084	0/416	1/709	0	0	0
SRX1304815	TFs and others	EP400	Bone	U2OS	515	0/416	1/709	0	0	0
SRX1304817	TFs and others	EP400	Bone	U2OS	247	0/416	1/709	0	0	0
SRX130495	TFs and others	CBX3	Digestive tract	HCT 116	196	0/416	1/709	0	0	0
SRX130496	TFs and others	CBX3	Digestive tract	HCT 116	243	0/416	1/709	0	0	0
SRX1318617	TFs and others	SIX2	Kidney	Kidney Cortex	381	0/416	1/709	0	0	0
SRX1322297	TFs and others	EBNA1	Blood	RAJI	206	0/416	1/709	0	0	0
SRX1322298	TFs and others	EBNA1	Blood	Mutu	730	0/416	1/709	0	0	0
SRX1322299	TFs and others	EBNA1	Blood	B cells	265	0/416	1/709	0	0	0
SRX1384027	TFs and others	TP53	Digestive tract	HCT 116	3560	0/416	1/709	0	0	0
SRX1397385	TFs and others	GATA1	Blood	CD34+	120	0/416	1/709	0	0	0
SRX1397390	TFs and others	GATA1	Blood	CD34+	113	0/416	1/709	0	0	0
SRX1397396	TFs and others	GATA1	Blood	CD34+	3544	0/416	1/709	0	0	0
SRX1397402	TFs and others	GATA1	Blood	CD34+	5512	0/416	1/709	0	0	0
SRX1397403	TFs and others	GATA2	Blood	CD34+	929	0/416	1/709	0	0	0
SRX1397408	TFs and others	GATA2	Blood	CD34+	611	0/416	1/709	0	0	0
SRX1397412	TFs and others	SMAD1	Blood	CD34+	2387	0/416	1/709	0	0	0
SRX1424693	TFs and others	NANOG	Prostate	LNCAP	375	0/416	1/709	0	0	0
SRX1424694	TFs and others	NANOG	Prostate	LNCAP	654	0/416	1/709	0	0	0
SRX1424884	TFs and others	MLLT1	Blood	SEM	673	0/416	1/709	0	0	0
SRX1424892	TFs and others	POU3F2	Neural	Neural progenitor cells	598	0/416	1/709	0	0	0
SRX142906	TFs and others	AR	Prostate	LNCAP	1378	0/416	1/709	0	0	0
SRX144521	TFs and others	NFE2L2	Blood	Lymphoblastoid cell line	39	0/416	1/709	0	0	0
SRX144525	TFs and others	NFE2L2	Blood	Lymphoblastoid cell line	48	0/416	1/709	0	0	0
SRX144721	TFs and others	BrdU	Uterus	HeLa	467	0/416	1/709	0	0	0
SRX144723	TFs and others	BrdU	Uterus	HeLa	271	0/416	1/709	0	0	0
SRX144724	TFs and others	BrdU	Uterus	HeLa	398	0/416	1/709	0	0	0
SRX1470542	TFs and others	Epitope tags	Muscle	Myoblasts	851	0/416	1/709	0	0	0
SRX1470544	TFs and others	Epitope tags	Muscle	Myoblasts	576	0/416	1/709	0	0	0
SRX1471689	TFs and others	NFE2L2	Lung	BEAS-2B	71	0/416	1/709	0	0	0
SRX1471739	TFs and others	BRD4	Epidermis	SK-MEL-5	106	0/416	1/709	0	0	0
SRX147605	TFs and others	AR	Prostate	LNCAP	214	0/416	1/709	0	0	0
SRX1477647	TFs and others	Epitope tags	Lung	MRC-5	911	0/416	1/709	0	0	0
SRX1477648	TFs and others	Epitope tags	Lung	MRC-5	944	0/416	1/709	0	0	0
SRX1478542	TFs and others	SIX2	Kidney	Kidney Cortex	395	0/416	1/709	0	0	0
SRX148963	TFs and others	CDK9	Blood	P493-6	365	0/416	1/709	0	0	0
SRX1491257	TFs and others	BRD4	Blood	CAL-1	690	0/416	1/709	0	0	0
SRX1491260	TFs and others	BRD4	Blood	GEN2.2	674	0/416	1/709	0	0	0
SRX1491263	TFs and others	BRD4	Blood	GEN2.2	700	0/416	1/709	0	0	0
SRX1491920	TFs and others	Epitope tags	Blood	Lymphoblastoid cell line	309	0/416	1/709	0	0	0
SRX149702	TFs and others	Epitope tags	Kidney	293	179	0/416	1/709	0	0	0
SRX149703	TFs and others	SCML2	Kidney	293	290	0/416	1/709	0	0	0
SRX149704	TFs and others	BMI1	Kidney	293	388	0/416	1/709	0	0	0
SRX149707	TFs and others	SCML2	Kidney	293	246	0/416	1/709	0	0	0
SRX149708	TFs and others	BMI1	Kidney	293	197	0/416	1/709	0	0	0
SRX149710	TFs and others	Epitope tags	Kidney	293	306	0/416	1/709	0	0	0
SRX149711	TFs and others	SCML2	Kidney	293	289	0/416	1/709	0	0	0
SRX149712	TFs and others	BMI1	Kidney	293	344	0/416	1/709	0	0	0
SRX1497393	TFs and others	BRD4	Blood	RAJI	117	0/416	1/709	0	0	0
SRX1497516	TFs and others	TRIM28	Breast	MCF-7	700	0/416	1/709	0	0	0
SRX150110	TFs and others	SNAPC4	Lung	IMR-90	483	0/416	1/709	0	0	0
SRX150409	TFs and others	ZNF274	Blood	GM08714	1019	0/416	1/709	0	0	0
SRX150502	TFs and others	SUZ12	Pluripotent stem cell	NT2-D1	272	0/416	1/709	0	0	0
SRX150558	TFs and others	ZNF274	Blood	K-562	269	0/416	1/709	0	0	0
SRX150652	TFs and others	SETDB1	Blood	K-562	147	0/416	1/709	0	0	0
SRX150663	TFs and others	ZNF274	Pluripotent stem cell	NT2-D1	862	0/416	1/709	0	0	0
SRX150751	TFs and others	MEIS1	Blood	SEM	2367	0/416	1/709	0	0	0
SRX150753	TFs and others	MEIS1	Blood	SEM	555	0/416	1/709	0	0	0
SRX1514935	TFs and others	GFP	Kidney	293	287	0/416	1/709	0	0	0
SRX1514951	TFs and others	GFP	Kidney	293	1000	0/416	1/709	0	0	0
SRX1514964	TFs and others	GFP	Kidney	293	703	0/416	1/709	0	0	0
SRX1514966	TFs and others	GFP	Kidney	293	273	0/416	1/709	0	0	0
