SRX2198835	TFs and others	LARP7	Uterus	HeLa	31176	78/143	843/955	-18.9115	-14.6385	0.617923
SRX3256865	TFs and others	RYBP	Pluripotent stem cell	hESC H1	6487	37/143	132/955	-3.35161	-3.18872	1.87195
SRX356596	TFs and others	CTCF	Blood	GM18951	30081	37/143	132/955	-3.35161	-3.18872	1.87195
SRX3636815	TFs and others	CTCF	Blood	ALL xenograft	44731	74/143	346/955	-3.35107	-3.18821	1.42831
ERX2868715	TFs and others	CTCF	Blood	K-562	36473	48/143	190/955	-3.35091	-3.18808	1.68715
SRX3230386	TFs and others	HMGXB3	Liver	Hep G2	12286	54/143	512/955	-3.34957	-3.18678	0.704354
SRX204413	TFs and others	MAX	Blood	P493-6	14582	80/143	678/955	-3.34891	-3.18615	0.788003
SRX065544	TFs and others	Epitope tags	Kidney	293	3483	20/143	52/955	-3.34658	-3.18392	2.56859
SRX612502	TFs and others	BRD3	Liver	LX2	618	20/143	52/955	-3.34658	-3.18392	2.56859
SRX668244	TFs and others	CDK7	Blood	Jurkat	1112	20/143	52/955	-3.34658	-3.18392	2.56859
SRX1594207	TFs and others	CTCF	Breast	MCF-7	33207	55/143	229/955	-3.34447	-3.18185	1.60396
SRX3401283	TFs and others	TEAD1	Breast	T-47D	12012	22/143	60/955	-3.3374	-3.17481	2.44872
SRX1091542	TFs and others	EP300	Pluripotent stem cell	hESC derived neural crests	14614	53/143	504/955	-3.33608	-3.17352	0.702284
SRX8337456	TFs and others	NFYA	Blood	HUDEP-2	3712	31/143	347/955	-3.33485	-3.17233	0.596622
SRX100451	TFs and others	YY1	Blood	GM12878	27898	75/143	646/955	-3.33373	-3.17127	0.775347
SRX8673359	TFs and others	EGR1	Blood	Kasumi-1	13168	75/143	646/955	-3.33373	-3.17127	0.775347
ERX626811	TFs and others	EP300	Blood	U-937	7205	15/143	32/955	-3.33127	-3.16905	3.13046
SRX11094587	TFs and others	ERG	Bone	TC-106	12928	15/143	32/955	-3.33127	-3.16905	3.13046
SRX1473609	TFs and others	ESRRA	Breast	BT-474	5050	15/143	32/955	-3.33127	-3.16905	3.13046
SRX3020563	TFs and others	PHIP	Digestive tract	HCT 116	551	15/143	32/955	-3.33127	-3.16905	3.13046
SRX3124406	TFs and others	BRD4	Neural	KELLY	2426	15/143	32/955	-3.33127	-3.16905	3.13046
SRX3881551	TFs and others	MYC	Prostate	LNCAP	746	15/143	32/955	-3.33127	-3.16905	3.13046
SRX8299826	TFs and others	CTR9	Bone	U2OS	626	15/143	32/955	-3.33127	-3.16905	3.13046
SRX265422	TFs and others	KDM5B	Breast	SUM 185PE	3721	25/143	74/955	-3.33096	-3.16877	2.25619
SRX099183	TFs and others	AR	Prostate	VCS2	14812	12/143	21/955	-3.32971	-3.16786	3.81618
SRX10119173	TFs and others	CREB1	Blood	MV-4-11	597	12/143	21/955	-3.32971	-3.16786	3.81618
SRX10120404	TFs and others	TRIB3	Liver	Hep G2	5936	12/143	21/955	-3.32971	-3.16786	3.81618
SRX11412423	TFs and others	DEC1	Lung	Bronchial epithelial cells	617	12/143	21/955	-3.32971	-3.16786	3.81618
SRX1166395	TFs and others	FOXA1	Prostate	LNCAP	48892	12/143	21/955	-3.32971	-3.16786	3.81618
SRX190248	TFs and others	REST	Pancreas	PANC-1	2776	12/143	21/955	-3.32971	-3.16786	3.81618
SRX2912065	TFs and others	ESR1	Breast	MCF-7	871	12/143	21/955	-3.32971	-3.16786	3.81618
SRX8616801	TFs and others	JUN	Lung	A549	3490	12/143	21/955	-3.32971	-3.16786	3.81618
SRX9698443	TFs and others	BRF1	Blood	THP-1	2767	12/143	21/955	-3.32971	-3.16786	3.81618
SRX974290	TFs and others	MEF2B	Kidney	293	6201	12/143	21/955	-3.32971	-3.16786	3.81618
SRX029436	TFs and others	FLI1	Blood	CD34+	1221	18/143	42/955	-3.3248	-3.16305	2.86214
SRX190324	TFs and others	TEAD4	Lung	A549	8552	18/143	42/955	-3.3248	-3.16305	2.86214
SRX6367585	TFs and others	SUMO2	Kidney	293	1592	18/143	42/955	-3.3248	-3.16305	2.86214
SRX026648	TFs and others	ERG	Blood	Acute myeloid leukemia	909	16/143	36/955	-3.32163	-3.16012	2.96814
SRX112545	TFs and others	RUNX1	Blood	Kasumi-1	4951	16/143	36/955	-3.32163	-3.16012	2.96814
SRX5068577	TFs and others	KMT2D	Gonad	BIN-67	2782	16/143	36/955	-3.32163	-3.16012	2.96814
SRX535453	TFs and others	CDK9	Epidermis	A-375	1249	16/143	36/955	-3.32163	-3.16012	2.96814
SRX8376367	TFs and others	ONECUT1	Pluripotent stem cell	hESC derived pancreatic cells	20455	16/143	36/955	-3.32163	-3.16012	2.96814
SRX8453141	TFs and others	AR	Lung	Lung	29964	16/143	36/955	-3.32163	-3.16012	2.96814
SRX9317675	TFs and others	FOXC1	Blood	Fujioka	10724	16/143	36/955	-3.32163	-3.16012	2.96814
SRX7701204	TFs and others	BRD4	Lung	NCI-H1963	9116	66/143	591/955	-3.31987	-3.15839	0.745802
SRX020506	TFs and others	ESR2	Bone	U2OS	1841	7/143	6/955	-3.31878	-3.15753	7.79138
SRX11196944	TFs and others	GTF2B	Kidney	293	169	7/143	6/955	-3.31878	-3.15753	7.79138
SRX150494	TFs and others	KAT2A	Blood	GM12878	495	7/143	6/955	-3.31878	-3.15753	7.79138
SRX2708821	TFs and others	MCRS1	Liver	HuH-7	71	7/143	6/955	-3.31878	-3.15753	7.79138
SRX5982361	TFs and others	SMARCA2	Lung	A549	6280	7/143	6/955	-3.31878	-3.15753	7.79138
SRX6777399	TFs and others	ESR1	Breast	MCF-7	1627	7/143	6/955	-3.31878	-3.15753	7.79138
SRX7522850	TFs and others	STAT3	Breast	MCF10DCIS.com	1084	7/143	6/955	-3.31878	-3.15753	7.79138
SRX4611710	TFs and others	ESR1	Breast	MCF-7	38812	51/143	209/955	-3.31823	-3.15702	1.62964
SRX4611692	TFs and others	ESR1	Breast	MCF-7	42260	48/143	192/955	-3.31339	-3.15221	1.66958
SRX198034	TFs and others	BRD4	Blood	CD4+ T cells	6950	32/143	355/955	-3.31311	-3.15197	0.60199
SRX327751	TFs and others	BRD4	Neural	U-87 MG	46177	83/143	696/955	-3.2991	-3.13799	0.796409
SRX2194290	TFs and others	BRD4	Breast	SUM 229PE	10825	21/143	270/955	-3.29791	-3.13683	0.519425
SRX097089	TFs and others	SMAD1	Blood	K-562	9452	19/143	48/955	-3.29443	-3.13345	2.6435
SRX1653203	TFs and others	NR4A1	Blood	Kasumi-1	10301	19/143	48/955	-3.29443	-3.13345	2.6435
SRX3124571	TFs and others	STAT1	Digestive tract	AGS	945	19/143	48/955	-3.29443	-3.13345	2.6435
SRX1758494	TFs and others	NELFE	Breast	MCF-7	5493	40/143	415/955	-3.29389	-3.13298	0.643694
SRX7624157	TFs and others	ESR1	Breast	MCF-7	72498	40/143	415/955	-3.29389	-3.13298	0.643694
SRX7396389	TFs and others	CTCF	Blood	BLaER1	30930	46/143	179/955	-3.29284	-3.13196	1.71622
SRX10881805	TFs and others	PBRM1	Others	BT-16	5206	28/143	324/955	-3.29279	-3.13195	0.577139
SRX4611699	TFs and others	ESR1	Breast	MCF-7	44561	49/143	196/955	-3.29262	-3.13181	1.66958
SRX2654818	TFs and others	CTCF	Digestive tract	LoVo	13901	38/143	137/955	-3.28561	-3.12487	1.85238
SRX356438	TFs and others	CTCF	Blood	GM10847	30506	38/143	137/955	-3.28561	-3.12487	1.85238
SRX190229	TFs and others	TAF1	Neural	SK-N-SH	11522	72/143	628/955	-3.28182	-3.12111	0.765667
SRX116468	TFs and others	SAP30	Pluripotent stem cell	hESC H1	2128	22/143	61/955	-3.28105	-3.12044	2.40858
SRX2944451	TFs and others	MYC	Breast	MCF 10A	1827	22/143	61/955	-3.28105	-3.12044	2.40858
SRX5957526	TFs and others	TBP	Pluripotent stem cell	hESC H1	2189	22/143	61/955	-3.28105	-3.12044	2.40858
SRX3873726	TFs and others	MYC	Lung	SW 1271	19168	94/143	758/955	-3.28069	-3.12012	0.828182
SRX3229190	TFs and others	PGR	Breast	Breast cancer	4583	18/143	43/955	-3.27984	-3.11933	2.79558
SRX8841623	TFs and others	CTCF	Blood	Lymphoblasts	2409	18/143	43/955	-3.27984	-3.11933	2.79558
SRX190287	TFs and others	ZBTB7A	Liver	Hep G2	4925	25/143	75/955	-3.27564	-3.11517	2.22611
SRX100404	TFs and others	NR3C1	Lung	A549	7997	13/143	25/955	-3.27045	-3.11024	3.47273
SRX10120408	TFs and others	TRIB3	Liver	Hep G2	8312	13/143	25/955	-3.27045	-3.11024	3.47273
SRX10365558	TFs and others	ESR1	Breast	MCF-7	26073	13/143	25/955	-3.27045	-3.11024	3.47273
SRX112544	TFs and others	RUNX1	Blood	Kasumi-1	3038	13/143	25/955	-3.27045	-3.11024	3.47273
SRX2765967	TFs and others	HMGB2	Lung	Lung fibroblasts	519	13/143	25/955	-3.27045	-3.11024	3.47273
SRX4108920	TFs and others	HIF1A	Prostate	LNCAP	1343	13/143	25/955	-3.27045	-3.11024	3.47273
SRX5514045	TFs and others	MED12	Uterus	Uterin leiomyoma	791	13/143	25/955	-3.27045	-3.11024	3.47273
SRX7262410	TFs and others	FOXA1	Others	Bladder cancer	5048	13/143	25/955	-3.27045	-3.11024	3.47273
ERX664191	TFs and others	CTCF	Blood	B cells	1506	11/143	18/955	-3.26976	-3.10989	4.0812
SRX1012597	TFs and others	ESR1	Breast	T-47D	7227	11/143	18/955	-3.26976	-3.10989	4.0812
SRX1012613	TFs and others	EP300	Breast	T-47D	5047	11/143	18/955	-3.26976	-3.10989	4.0812
SRX111320	TFs and others	HOXC9	Neural	BE(2)-C	7613	11/143	18/955	-3.26976	-3.10989	4.0812
SRX1156472	TFs and others	GATA3	Breast	MDA-MB-231	4240	11/143	18/955	-3.26976	-3.10989	4.0812
SRX2510820	TFs and others	SUPT5H	Uterus	HeLa	596	11/143	18/955	-3.26976	-3.10989	4.0812
SRX3445802	TFs and others	MCRS1	Liver	Hep G2	442	11/143	18/955	-3.26976	-3.10989	4.0812
SRX3868794	TFs and others	REST	Digestive tract	Colorectal cancer organoid	3267	11/143	18/955	-3.26976	-3.10989	4.0812
SRX5323825	TFs and others	FOXA1	Breast	T-47D	8319	11/143	18/955	-3.26976	-3.10989	4.0812
SRX7732851	TFs and others	TCEB3	Digestive tract	DLD-1	367	11/143	18/955	-3.26976	-3.10989	4.0812
SRX1594217	TFs and others	CTCF	Kidney	786-O	32940	79/143	380/955	-3.26672	-3.10688	1.38839
ERX1276009	TFs and others	CTCF	Blood	UT-7	4269	21/143	55/955	-3.26638	-3.10671	2.5499
SRX235031	TFs and others	HDAC1	Blood	NALM-6	1800	21/143	55/955	-3.26638	-3.10671	2.5499
SRX2745846	TFs and others	Epitope tags	Breast	MCF 10A	20807	21/143	55/955	-3.26638	-3.10671	2.5499
SRX5099498	TFs and others	STAT3	Blood	B cells	2571	21/143	55/955	-3.26638	-3.10671	2.5499
SRX8151646	TFs and others	ARNTL	Adipocyte	Preadipocytes	2025	21/143	55/955	-3.26638	-3.10671	2.5499
SRX080404	TFs and others	CTCF	Blood	GM12874	29206	38/143	138/955	-3.2663	-3.10666	1.83896
SRX080356	TFs and others	CTCF	Neural	SK-N-SH	36297	49/143	198/955	-3.26475	-3.10518	1.65272
SRX3447356	TFs and others	ESR1	Breast	MCF-7	56063	49/143	198/955	-3.26475	-3.10518	1.65272
SRX7902933	TFs and others	BRD4	Breast	SUM 159PT	13076	62/143	564/955	-3.26408	-3.10454	0.734142
SRX100390	TFs and others	HDAC2	Pluripotent stem cell	hESC H1	3803	29/143	94/955	-3.24916	-3.08966	2.06033
SRX7902939	TFs and others	BRD4	Breast	SUM 159PT	12817	61/143	556/955	-3.24569	-3.08622	0.732694
SRX099871	TFs and others	CTCF	Others	FB8470	33738	49/143	199/955	-3.24509	-3.08565	1.64441
SRX356629	TFs and others	CTCF	Blood	GM19193	32380	43/143	166/955	-3.24275	-3.08335	1.72993
SRX286201	TFs and others	ING2	Digestive tract	RKO	15001	45/143	449/955	-3.23748	-3.07811	0.66932
SRX059710	TFs and others	HDAC1	Prostate	VCaP	1249	14/143	29/955	-3.23624	-3.07714	3.22402
SRX103445	TFs and others	BRD4	Blood	CD4+ T cells	776	14/143	29/955	-3.23624	-3.07714	3.22402
SRX1514985	TFs and others	GFP	Kidney	293	2471	14/143	29/955	-3.23624	-3.07714	3.22402
SRX1885186	TFs and others	FOXA1	Prostate	LNCAP	68461	14/143	29/955	-3.23624	-3.07714	3.22402
SRX4174971	TFs and others	PPARG	Adipocyte	Adipocytes	8840	14/143	29/955	-3.23624	-3.07714	3.22402
SRX4737854	TFs and others	BAP1	Pancreas	PANC-1	895	14/143	29/955	-3.23624	-3.07714	3.22402
SRX5202981	TFs and others	FOXA1	Breast	MCF-7	10528	14/143	29/955	-3.23624	-3.07714	3.22402
SRX5974546	TFs and others	GATA1	Blood	K-562	11612	14/143	29/955	-3.23624	-3.07714	3.22402
SRX9867035	TFs and others	CTCF	Blood	Monocytes	16061	53/143	221/955	-3.23599	-3.07693	1.60159
SRX3927295	TFs and others	BRD9	Blood	MOLM-13	5061	24/143	70/955	-3.23597	-3.07693	2.28971
SRX4417524	TFs and others	BRD4	Pluripotent stem cell	hESC derived neural cells	4453	45/143	448/955	-3.23578	-3.07678	0.670814
ERX664192	TFs and others	CTCF	Blood	B cells	65	5/143	2/955	-3.22728	-3.06961	16.6958
SRX014773	TFs and others	PML	Blood	Leukemia, Myeloid	544	5/143	2/955	-3.22728	-3.06961	16.6958
SRX017858	TFs and others	RELA	Blood	GM19193	641	5/143	2/955	-3.22728	-3.06961	16.6958
SRX017901	TFs and others	RELA	Blood	GM18526	137	5/143	2/955	-3.22728	-3.06961	16.6958
SRX020765	TFs and others	TP53	Bone	U2OS	1318	5/143	2/955	-3.22728	-3.06961	16.6958
SRX099629	TFs and others	EP300	Cardiovascular	Heart	164	5/143	2/955	-3.22728	-3.06961	16.6958
SRX1066863	TFs and others	BANP	Digestive tract	HCT 116	2906	5/143	2/955	-3.22728	-3.06961	16.6958
SRX1094518	TFs and others	BRD4	Kidney	HEK293-T-REx	56	5/143	2/955	-3.22728	-3.06961	16.6958
SRX113592	TFs and others	CBX2	Kidney	293	71	5/143	2/955	-3.22728	-3.06961	16.6958
SRX150620	TFs and others	JUND	Blood	GM12878	1530	5/143	2/955	-3.22728	-3.06961	16.6958
SRX155739	TFs and others	HSF1	Digestive tract	SW 620	182	5/143	2/955	-3.22728	-3.06961	16.6958
SRX3312985	TFs and others	PADI2	Breast	T-47D	346	5/143	2/955	-3.22728	-3.06961	16.6958
SRX334240	TFs and others	AR	Unclassified	Unclassified	622	5/143	2/955	-3.22728	-3.06961	16.6958
SRX3586326	TFs and others	NR3C1	Blood	Monocytes	303	5/143	2/955	-3.22728	-3.06961	16.6958
SRX392809	TFs and others	EP300	Blood	GM12878	796	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4096731	TFs and others	Epitope tags	Prostate	PC-3	263	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4301472	TFs and others	RELA	Uterus	HeLa	223	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4420234	TFs and others	N6AMT1	Prostate	PC-3M	102	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4650910	TFs and others	RNF2	Kidney	293	471	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4650931	TFs and others	RNF2	Kidney	293	625	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4650953	TFs and others	SUZ12	Kidney	293	960	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4650984	TFs and others	RNF2	Kidney	293	890	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4781480	TFs and others	BRD2	Blood	Acute myeloid leukemia	282	5/143	2/955	-3.22728	-3.06961	16.6958
SRX4802325	TFs and others	ARNT	Kidney	HKC8	225	5/143	2/955	-3.22728	-3.06961	16.6958
SRX497419	TFs and others	PRDM11	Blood	U-2932	135	5/143	2/955	-3.22728	-3.06961	16.6958
SRX5025672	TFs and others	BRCA1	Neural	SH-EP	224	5/143	2/955	-3.22728	-3.06961	16.6958
SRX5025676	TFs and others	BRCA1	Neural	SH-EP	205	5/143	2/955	-3.22728	-3.06961	16.6958
SRX5163335	TFs and others	SOD1	Uterus	HeLa	180	5/143	2/955	-3.22728	-3.06961	16.6958
SRX527877	TFs and others	Epitope tags	Kidney	293	182	5/143	2/955	-3.22728	-3.06961	16.6958
SRX573001	TFs and others	EBV-ZEBRA	Blood	Akata	265	5/143	2/955	-3.22728	-3.06961	16.6958
SRX5836725	TFs and others	Epitope tags	Prostate	PC-3	1126	5/143	2/955	-3.22728	-3.06961	16.6958
SRX6831820	TFs and others	NCOA3	Breast	MCF 10A	940	5/143	2/955	-3.22728	-3.06961	16.6958
SRX6831821	TFs and others	NCOA3	Breast	MCF 10A	1028	5/143	2/955	-3.22728	-3.06961	16.6958
SRX6853602	TFs and others	ARNT	Kidney	RCC4	145	5/143	2/955	-3.22728	-3.06961	16.6958
SRX7981740	TFs and others	HDAC1	Prostate	Prostate cancer	98	5/143	2/955	-3.22728	-3.06961	16.6958
SRX8726289	TFs and others	BMI1	Others	Tumor	101	5/143	2/955	-3.22728	-3.06961	16.6958
SRX9298946	TFs and others	NR3C1	Lung	Lung cancer cell line	86	5/143	2/955	-3.22728	-3.06961	16.6958
SRX9555213	TFs and others	RNF2	Kidney	293	1032	5/143	2/955	-3.22728	-3.06961	16.6958
SRX9562896	TFs and others	SMARCA4	Muscle	RH-4	921	5/143	2/955	-3.22728	-3.06961	16.6958
SRX9562905	TFs and others	SMARCA4	Muscle	RH-4	124	5/143	2/955	-3.22728	-3.06961	16.6958
SRX3722703	TFs and others	ESR1	Breast	Breast cancer cells	50415	50/143	203/955	-3.22675	-3.06924	1.64491
SRX4611728	TFs and others	ESR1	Breast	MCF-7	47220	50/143	203/955	-3.22675	-3.06924	1.64491
SRX017877	TFs and others	RELA	Blood	GM15510	766	6/143	4/955	-3.22667	-3.06924	10.0175
SRX099884	TFs and others	MYC	Neural	D54	473	6/143	4/955	-3.22667	-3.06924	10.0175
SRX099885	TFs and others	MYC	Neural	D54	479	6/143	4/955	-3.22667	-3.06924	10.0175
SRX470067	TFs and others	Epitope tags	Kidney	293	225	6/143	4/955	-3.22667	-3.06924	10.0175
SRX9562902	TFs and others	SMARCA4	Muscle	RH-4	1259	6/143	4/955	-3.22667	-3.06924	10.0175
SRX2013090	TFs and others	MYCN	Blood	CD34 Hematopoietic stem cells	484	8/143	9/955	-3.22612	-3.06899	5.93629
SRX2578890	TFs and others	NCOA1	Breast	MDA-MB-231	217	8/143	9/955	-3.22612	-3.06899	5.93629
SRX3070540	TFs and others	PRDM1	Blood	U-266	329	8/143	9/955	-3.22612	-3.06899	5.93629
SRX3436562	TFs and others	SSRP1	Bone	HT-1080	891	8/143	9/955	-3.22612	-3.06899	5.93629
SRX4096859	TFs and others	GATAD2A	Breast	HCC3153	307	8/143	9/955	-3.22612	-3.06899	5.93629
SRX4096869	TFs and others	GATAD2B	Breast	HCC3153	444	8/143	9/955	-3.22612	-3.06899	5.93629
SRX475778	TFs and others	REST	Blood	GM12878	3101	8/143	9/955	-3.22612	-3.06899	5.93629
SRX7659598	TFs and others	C17orf49	Breast	MCF-7	236	8/143	9/955	-3.22612	-3.06899	5.93629
SRX7677722	TFs and others	NELFE	Digestive tract	DLD-1	660	8/143	9/955	-3.22612	-3.06899	5.93629
SRX2922233	TFs and others	ESR1	Breast	SUM 44PE	29276	60/143	548/955	-3.22488	-3.06778	0.731203
SRX248763	TFs and others	Epitope tags	Uterus	HeLa	12834	18/143	44/955	-3.22419	-3.06716	2.73204
SRX5401864	TFs and others	PGR	Breast	T-47D	16851	18/143	44/955	-3.22419	-3.06716	2.73204
SRX9178832	TFs and others	HAP1	Blood	HAP1	15452	47/143	462/955	-3.22271	-3.06571	0.679396
SRX1012539	TFs and others	BCL6	Blood	B cells	4719	19/143	49/955	-3.22018	-3.06347	2.58955
SRX142908	TFs and others	FOXA1	Prostate	LNCAP	38852	19/143	49/955	-3.22018	-3.06347	2.58955
SRX7807563	TFs and others	GATA3	Unclassified	Unclassified	11184	19/143	49/955	-3.22018	-3.06347	2.58955
SRX186768	TFs and others	SAP30	Pluripotent stem cell	hESC H1	2140	22/143	62/955	-3.22005	-3.06347	2.36973
SRX2944452	TFs and others	MYC	Breast	MCF 10A	2076	22/143	62/955	-3.22005	-3.06347	2.36973
SRX8299865	TFs and others	MYC	Bone	U2OS	2066	22/143	62/955	-3.22005	-3.06347	2.36973
SRX023656	TFs and others	CCDC101	Uterus	HeLa	748	15/143	33/955	-3.21994	-3.06347	3.0356
SRX11220464	TFs and others	TRIM28	Digestive tract	HT-29	4320	15/143	33/955	-3.21994	-3.06347	3.0356
SRX1161185	TFs and others	ESR1	Breast	ZR-75-1	19561	15/143	33/955	-3.21994	-3.06347	3.0356
SRX2020840	TFs and others	STAT3	Breast	MDA-MB-231	4071	15/143	33/955	-3.21994	-3.06347	3.0356
SRX2270413	TFs and others	JMJD6	Others	Tumor	1373	15/143	33/955	-3.21994	-3.06347	3.0356
SRX2963103	TFs and others	TET2	Blood	PBMC	11599	15/143	33/955	-3.21994	-3.06347	3.0356
SRX3031987	TFs and others	BRD4	Blood	MV-4-11	1995	15/143	33/955	-3.21994	-3.06347	3.0356
SRX3229150	TFs and others	ESR1	Breast	Breast cancer	3485	15/143	33/955	-3.21994	-3.06347	3.0356
SRX5242455	TFs and others	MED1	Blood	MOLM-14	2030	15/143	33/955	-3.21994	-3.06347	3.0356
SRX5705800	TFs and others	ETS1	Pluripotent stem cell	hESC derived cardiac cells	468	15/143	33/955	-3.21994	-3.06347	3.0356
SRX10760646	TFs and others	BRD2	Blood	MM.1S	16161	56/143	524/955	-3.21819	-3.06182	0.713714
SRX111777	TFs and others	CTCF	Blood	GM12871	33930	47/143	186/955	-3.21816	-3.06182	1.68753
SRX4611707	TFs and others	ESR1	Breast	MCF-7	22490	47/143	186/955	-3.21816	-3.06182	1.68753
SRX7396390	TFs and others	CTCF	Blood	BLaER1	27760	47/143	186/955	-3.21816	-3.06182	1.68753
SRX2431541	TFs and others	FOXA2	Epidermis	BJ	12969	16/143	37/955	-3.21697	-3.06073	2.88792
SRX3829961	TFs and others	MGA	Lung	A549	915	16/143	37/955	-3.21697	-3.06073	2.88792
SRX4193367	TFs and others	SMARCA4	Prostate	22Rv1	2213	16/143	37/955	-3.21697	-3.06073	2.88792
SRX080431	TFs and others	CTCF	Others	WERI-Rb-1	44207	44/143	170/955	-3.21624	-3.06004	1.72851
SRX9550864	TFs and others	FOXA1	Prostate	Prostate cancer	41047	48/143	467/955	-3.20834	-3.05217	0.686423
SRX356453	TFs and others	STAG1	Blood	GM10847	23378	36/143	129/955	-3.20817	-3.05203	1.86372
SRX356484	TFs and others	CTCF	Blood	Lymphoblastoid cell line	30530	47/143	187/955	-3.20786	-3.05179	1.67851
SRX8080568	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	18399	96/143	768/955	-3.20786	-3.05179	0.83479
SRX5718163	TFs and others	RAD21	Kidney	293	30932	91/143	459/955	-3.20778	-3.05174	1.32402
SRX016975	TFs and others	TP73	Bone	Saos-2	9202	9/143	12/955	-3.20622	-3.05041	5.00874
SRX10407083	TFs and others	SOX2	Digestive tract	Esophageal squamous carcinoma cell line	1830	9/143	12/955	-3.20622	-3.05041	5.00874
SRX4345366	TFs and others	NFKB1	Blood	CD4+ T cells	841	9/143	12/955	-3.20622	-3.05041	5.00874
SRX4720613	TFs and others	Epitope tags	Kidney	G-401	152	9/143	12/955	-3.20622	-3.05041	5.00874
SRX475747	TFs and others	REST	Blood	GM12878	3028	9/143	12/955	-3.20622	-3.05041	5.00874
SRX647369	TFs and others	ZBTB17	Breast	MCF 10A	351	9/143	12/955	-3.20622	-3.05041	5.00874
SRX647372	TFs and others	ZBTB17	Breast	MCF 10A	365	9/143	12/955	-3.20622	-3.05041	5.00874
SRX4547415	TFs and others	CTCF	Breast	FULVR	6010	32/143	107/955	-3.20614	-3.05037	1.99726
SRX8080566	TFs and others	POU2F1	Breast	Mammary gland ductal carcinoma	9424	58/143	534/955	-3.20543	-3.04969	0.725361
SRX1758519	TFs and others	NELFE	Breast	MCF-7	2960	23/143	283/955	-3.2047	-3.04899	0.542761
SRX3230396	TFs and others	PRDM10	Liver	Hep G2	30749	89/143	729/955	-3.20218	-3.04651	0.815323
SRX8082233	TFs and others	BRD4	Epidermis	Keratinocytes	11652	37/143	391/955	-3.20168	-3.04604	0.631964
SRX4611706	TFs and others	ESR1	Breast	MCF-7	49746	50/143	205/955	-3.20016	-3.04455	1.62886
SRX190295	TFs and others	SRF	Breast	MCF-7	6614	37/143	389/955	-3.19925	-3.04368	0.635213
SRX6435405	TFs and others	SUPT5H	Kidney	293	4303	23/143	281/955	-3.1991	-3.04356	0.546624
SRX734309	TFs and others	E2F1	Breast	HMEC	5785	49/143	473/955	-3.1969	-3.04139	0.691835
SRX359899	TFs and others	JUN	Digestive tract	LoVo	9276	52/143	494/955	-3.1961	-3.04063	0.702981
SRX2194236	TFs and others	MED1	Breast	SUM 159PT	1619	12/143	22/955	-3.19185	-3.03657	3.64272
SRX3541102	TFs and others	ESR1	Breast	MCF-7	6830	12/143	22/955	-3.19185	-3.03657	3.64272
SRX4815195	TFs and others	TLE3	Breast	SUM 159PT	13024	12/143	22/955	-3.19185	-3.03657	3.64272
SRX5289974	TFs and others	NR3C1	Lung	BEAS-2B	1408	12/143	22/955	-3.19185	-3.03657	3.64272
SRX5577143	TFs and others	Epitope tags	Prostate	LNCAP	24579	12/143	22/955	-3.19185	-3.03657	3.64272
SRX5673033	TFs and others	EGR1	Gonad	A2780	427	12/143	22/955	-3.19185	-3.03657	3.64272
ERX200494	TFs and others	CTCF	Blood	B cells	4898	21/143	57/955	-3.19055	-3.03537	2.46043
SRX1042048	TFs and others	SETD1A	Blood	Erythroid Cells	1525	21/143	57/955	-3.19055	-3.03537	2.46043
SRX757326	TFs and others	YAP1	Lung	H2052	49213	21/143	57/955	-3.19055	-3.03537	2.46043
SRX5576990	TFs and others	CRTC2	Lung	A549	19080	113/143	857/955	-3.18581	-3.03067	0.880572
ERX200495	TFs and others	CTCF	Blood	B cells	31217	44/143	172/955	-3.18423	-3.02919	1.70841
SRX4284003	TFs and others	CTCF	Blood	B cells	37850	44/143	172/955	-3.18423	-3.02919	1.70841
SRX4284004	TFs and others	CTCF	Blood	B cells	35485	44/143	172/955	-3.18423	-3.02919	1.70841
SRX666557	TFs and others	ARNT	Breast	T-47D	40225	109/143	836/955	-3.18221	-3.0272	0.870738
SRX190352	TFs and others	CREB1	Pluripotent stem cell	hESC H1	17758	89/143	727/955	-3.18151	-3.02653	0.817566
SRX4313223	TFs and others	HDAC1	Muscle	RH-4	28727	80/143	675/955	-3.18078	-3.02583	0.791505
SRX265425	TFs and others	KDM5B	Breast	SUM 159PT	6385	32/143	109/955	-3.16612	-3.01121	1.96061
SRX3110743	TFs and others	ESR1	Breast	MCF-7	56440	44/143	173/955	-3.16224	-3.00736	1.69853
SRX5718166	TFs and others	RAD21	Kidney	293	15340	63/143	282/955	-3.16141	-3.00656	1.49197
SRX150416	TFs and others	ARID3A	Blood	K-562	4640	18/143	45/955	-3.1604	-3.00559	2.67133
SRX2166886	TFs and others	BRD4	Neural	Retina	13455	66/143	586/955	-3.15538	-3.0006	0.752166
SRX9029199	TFs and others	POU2F2	Blood	Neutrophils	9569	39/143	401/955	-3.15344	-2.99869	0.649513
SRX2900159	TFs and others	KDM6A	Breast	CAL-51	6247	40/143	411/955	-3.15278	-2.99807	0.649958
