SRX1735651	TFs and others	FOXO1	Blood	Pre-leukemia stem cells	18888	117/300	93/156	-4.50493	-0.530562	0.654194
SRX360581	TFs and others	SMC3	Digestive tract	GP5d	21778	57/300	28/156	-0.0461413	0	1.05857
SRX4001910	TFs and others	RAD21	Blood	THP-1	24732	57/300	28/156	-0.0461413	0	1.05857
SRX8406483	TFs and others	FOXA1	Prostate	Prostate	15423	57/300	28/156	-0.0461413	0	1.05857
SRX9029206	TFs and others	CEBPB	Blood	Neutrophils	18500	57/300	28/156	-0.0461413	0	1.05857
SRX1514992	TFs and others	GFP	Kidney	293	9857	56/300	30/156	-0.0457663	0	0.970667
SRX371478	TFs and others	ESR1	Breast	MCF-7	35407	56/300	30/156	-0.0457663	0	0.970667
SRX003799	TFs and others	STAT1	Uterus	HeLa	12435	58/300	29/156	-0.0455446	0	1.04
SRX158110	TFs and others	TCF12	Blood	RPMI 8402	16651	58/300	29/156	-0.0455446	0	1.04
SRX347424	TFs and others	STAT3	Blood	OCI-LY-7	6590	58/300	29/156	-0.0455446	0	1.04
SRX5323856	TFs and others	STAT3	Breast	MCF-7	13882	58/300	29/156	-0.0455446	0	1.04
SRX150389	TFs and others	NRF1	Blood	GM12878	4845	57/300	31/156	-0.0455042	0	0.956129
SRX2897205	TFs and others	ESR1	Breast	Breast cancer cells	6298	57/300	31/156	-0.0455042	0	0.956129
SRX3288563	TFs and others	ZNF143	Pluripotent stem cell	hESC H9	4621	57/300	31/156	-0.0455042	0	0.956129
SRX378805	TFs and others	RELA	Uterus	KB	5050	57/300	31/156	-0.0455042	0	0.956129
SRX7512716	TFs and others	AR	Prostate	VCaP	56565	57/300	31/156	-0.0455042	0	0.956129
SRX5883949	TFs and others	CTCF	Blood	Multiple Myeloma	24224	58/300	31/156	-0.0451199	0	0.972903
SRX9741170	TFs and others	ATF4	Blood	MV-4-11	27040	58/300	31/156	-0.0451199	0	0.972903
SRX080392	TFs and others	CTCF	Uterus	HeLa	19744	59/300	32/156	-0.0449027	0	0.95875
SRX265234	TFs and others	HDAC1	Blood	ME-1	7388	59/300	32/156	-0.0449027	0	0.95875
SRX2896486	TFs and others	CTCF	Pancreas	MIA Paca-2	18501	59/300	32/156	-0.0449027	0	0.95875
SRX3394525	TFs and others	FLI1	Bone	A-673	28937	59/300	32/156	-0.0449027	0	0.95875
SRX7498512	TFs and others	CTCF	Others	SCC090	26321	59/300	32/156	-0.0449027	0	0.95875
SRX1334498	TFs and others	MYC	Prostate	LNCAP	5410	60/300	32/156	-0.0445098	0	0.975
SRX356576	TFs and others	STAG1	Blood	GM18505	20257	60/300	32/156	-0.0445098	0	0.975
SRX5323871	TFs and others	ESR1	Breast	MCF-7	24701	60/300	32/156	-0.0445098	0	0.975
SRX5323870	TFs and others	STAT3	Breast	MCF-7	11272	61/300	33/156	-0.0443342	0	0.961212
SRX9419959	TFs and others	MED1	Breast	SK-BR-3	10187	61/300	33/156	-0.0443342	0	0.961212
SRX2055844	TFs and others	EP300	Kidney	Renal cell carcinoma	17509	62/300	33/156	-0.0439332	0	0.97697
SRX2436048	TFs and others	OTX2	Neural	D341 Med	34917	62/300	33/156	-0.0439332	0	0.97697
SRX7807103	TFs and others	CEBPB	Adipocyte	Adipocytes	34210	62/300	33/156	-0.0439332	0	0.97697
SRX895437	TFs and others	SUMO2	Prostate	VCaP	11098	64/300	32/156	-0.0438983	0	1.04
SRX1013967	TFs and others	NELFA	Uterus	HeLa	4461	63/300	34/156	-0.043796	0	0.963529
SRX371481	TFs and others	FOXA1	Breast	MCF-7	30915	63/300	34/156	-0.043796	0	0.963529
SRX3990998	TFs and others	PGR	Breast	T-47D	16376	63/300	34/156	-0.043796	0	0.963529
SRX6175631	TFs and others	SMC1A	Bone	TC-71	28751	63/300	34/156	-0.043796	0	0.963529
SRX100383	TFs and others	SIX5	Blood	GM12878	3844	66/300	33/156	-0.0434062	0	1.04
SRX150517	TFs and others	FOS	Breast	MCF 10A	56189	64/300	34/156	-0.0433875	0	0.978824
SRX4001824	TFs and others	RAD21	Blood	THP-1	27004	64/300	34/156	-0.0433875	0	0.978824
SRX5577145	TFs and others	Epitope tags	Prostate	LNCAP	54295	64/300	34/156	-0.0433875	0	0.978824
SRX5577150	TFs and others	AR	Prostate	LNCAP	34812	64/300	34/156	-0.0433875	0	0.978824
SRX038645	TFs and others	CTCF	Epidermis	NHEK	27005	65/300	35/156	-0.0432861	0	0.965714
SRX190218	TFs and others	SRF	Uterus	ECC-1	7473	65/300	35/156	-0.0432861	0	0.965714
SRX433198	TFs and others	AR	Prostate	PC-3	40833	65/300	35/156	-0.0432861	0	0.965714
SRX8570945	TFs and others	HAP1	Blood	KBM-7	31054	65/300	35/156	-0.0432861	0	0.965714
SRX2194249	TFs and others	CEBPB	Breast	SUM 159PT	38434	68/300	34/156	-0.0429392	0	1.04
SRX2510812	TFs and others	NELFA	Uterus	HeLa	5374	68/300	34/156	-0.0429392	0	1.04
SRX6977278	TFs and others	Epitope tags	Neural	BE(2)-C	5261	68/300	34/156	-0.0429392	0	1.04
SRX150651	TFs and others	MAX	Cardiovascular	HUVEC	7811	66/300	35/156	-0.0428703	0	0.980571
SRX199879	TFs and others	CTCF	Digestive tract	HCT 116	25076	66/300	35/156	-0.0428703	0	0.980571
SRX2267450	TFs and others	BRD4	Digestive tract	NCI-N87	9643	66/300	35/156	-0.0428703	0	0.980571
SRX2652440	TFs and others	ZBTB48	Uterus	HeLa	6639	66/300	35/156	-0.0428703	0	0.980571
SRX5598318	TFs and others	MYOCD	Lung	A549	12245	66/300	35/156	-0.0428703	0	0.980571
SRX3230418	TFs and others	ZNF544	Liver	Hep G2	9000	67/300	36/156	-0.0428024	0	0.967778
SRX100401	TFs and others	GABPA	Blood	GM12878	4967	70/300	35/156	-0.0424956	0	1.04
SRX4313226	TFs and others	YY1	Muscle	RH-4	5472	70/300	35/156	-0.0424956	0	1.04
SRX7054622	TFs and others	RELA	Cardiovascular	HAEC	14052	70/300	35/156	-0.0424956	0	1.04
SRX190241	TFs and others	SIN3A	Pancreas	PANC-1	4275	68/300	36/156	-0.0423796	0	0.982222
SRX7202558	TFs and others	CTCF	Uterus	HEC-1-B	24761	68/300	36/156	-0.0423796	0	0.982222
SRX8570937	TFs and others	HAP1	Blood	KBM-7	33337	68/300	36/156	-0.0423796	0	0.982222
SRX1514285	TFs and others	HDAC1	Blood	Kasumi-1	9816	69/300	37/156	-0.042343	0	0.96973
SRX2382329	TFs and others	EBF3	Neural	SK-N-SH	25303	69/300	37/156	-0.042343	0	0.96973
SRX5010968	TFs and others	BCOR	Prostate	VCaP	37781	69/300	37/156	-0.042343	0	0.96973
SRX6175647	TFs and others	RAD21	Bone	TC-71	30106	69/300	37/156	-0.042343	0	0.96973
SRX188943	TFs and others	MYC	Breast	MCF-7	18766	72/300	36/156	-0.0420738	0	1.04
SRX3798674	TFs and others	BRCA1	Neural	SH-EP	7678	71/300	36/156	-0.0419654	0	1.02556
SRX9419949	TFs and others	FOXA1	Breast	SK-BR-3	42297	71/300	36/156	-0.0419654	0	1.02556
SRX116467	TFs and others	RBBP5	Pluripotent stem cell	hESC H1	7960	74/300	37/156	-0.0416726	0	1.04
SRX1510972	TFs and others	ZNF143	Breast	MCF-7	7268	74/300	37/156	-0.0416726	0	1.04
ERX664198	TFs and others	CTCF	Blood	B cells	25284	73/300	37/156	-0.0415862	0	1.02595
SRX3990984	TFs and others	PGR	Breast	T-47D	28571	73/300	37/156	-0.0415862	0	1.02595
SRX100486	TFs and others	USF1	Blood	K-562	15153	73/300	39/156	-0.041491	0	0.973333
SRX1067071	TFs and others	AR	Prostate	LHSAR	59859	73/300	39/156	-0.041491	0	0.973333
SRX7498511	TFs and others	CTCF	Others	HMS001	31275	73/300	39/156	-0.041491	0	0.973333
SRX3110780	TFs and others	Epitope tags	Uterus	HeLa	36200	75/300	38/156	-0.041225	0	1.02632
SRX4708094	TFs and others	XRCC5	Blood	K-562	9436	75/300	40/156	-0.0410956	0	0.975
SRX8472389	TFs and others	RUNX2	Blood	KARPAS-45	13535	75/300	40/156	-0.0410956	0	0.975
SRX3110779	TFs and others	Epitope tags	Uterus	HeLa	38256	78/300	39/156	-0.0409266	0	1.04
SRX398291	TFs and others	BRD4	Blood	OCI-LY1	9757	78/300	39/156	-0.0409266	0	1.04
SRX2194250	TFs and others	CEBPB	Breast	SUM 159PT	45705	77/300	39/156	-0.0408808	0	1.02667
SRX6913100	TFs and others	BRD4	Blood	CD4+ T cells	7558	77/300	39/156	-0.0408808	0	1.02667
SRX100534	TFs and others	TAF1	Blood	GM12892	6089	77/300	41/156	-0.0407189	0	0.976585
SRX11399798	TFs and others	HDAC1	Lung	NCI-H1963	5769	77/300	41/156	-0.0407189	0	0.976585
SRX1497384	TFs and others	MYC	Blood	RAJI	7634	77/300	41/156	-0.0407189	0	0.976585
SRX7807112	TFs and others	RUNX2	Unclassified	Unclassified	15418	80/300	43/156	-0.040249	0	0.967442
SRX5360661	TFs and others	KLF4	Epidermis	BJ	16236	81/300	41/156	-0.0402396	0	1.02732
SRX9838424	TFs and others	YY1	Prostate	LNCAP	6274	82/300	44/156	-0.0399334	0	0.969091
SRX4786575	TFs and others	KDM6A	Breast	MCF-7	6748	83/300	44/156	-0.0396906	0	0.980909
SRX497610	TFs and others	FOXA1	Prostate	VCaP	58293	83/300	44/156	-0.0396906	0	0.980909
SRX9550928	TFs and others	FOXA1	Prostate	Prostate cancer	52172	83/300	44/156	-0.0396906	0	0.980909
SRX433194	TFs and others	AR	Kidney	293	51394	85/300	43/156	-0.0396561	0	1.02791
SRX9029196	TFs and others	SPI1	Blood	Neutrophils	13309	85/300	43/156	-0.0396561	0	1.02791
SRX150586	TFs and others	NFYB	Blood	GM12878	11115	84/300	45/156	-0.0396323	0	0.970667
SRX1998422	TFs and others	MYOD1	Muscle	Rhabdomyosarcoma	23066	87/300	44/156	-0.0393842	0	1.02818
SRX2642365	TFs and others	FOXA1	Prostate	VCaP	52101	87/300	44/156	-0.0393842	0	1.02818
SRX9534427	TFs and others	POU2AF1	Blood	Tonsil germinal center cells	15303	87/300	44/156	-0.0393842	0	1.02818
SRX6175630	TFs and others	RAD21	Bone	TC-71	38343	86/300	46/156	-0.0393448	0	0.972174
SRX702113	TFs and others	SRF	Pluripotent stem cell	hESC HUES64	32165	89/300	45/156	-0.0391246	0	1.02844
SRX1156538	TFs and others	SMARCA4	Breast	MDA-MB-231	30761	87/300	46/156	-0.0390806	0	0.983478
SRX2194266	TFs and others	EP300	Breast	SUM 159PT	40733	87/300	46/156	-0.0390806	0	0.983478
SRX3288587	TFs and others	RAD21	Pluripotent stem cell	hESC H9	46123	87/300	46/156	-0.0390806	0	0.983478
SRX4394546	TFs and others	CEBPB	Bone	SU-DHL-1	48890	87/300	46/156	-0.0390806	0	0.983478
SRX12118512	TFs and others	POU2F2	Blood	OCI-LY-7	22891	88/300	47/156	-0.0390703	0	0.973617
SRX1156541	TFs and others	SMARCA4	Breast	MDA-MB-231	22111	91/300	46/156	-0.0388768	0	1.0287
SRX3586366	TFs and others	RUNX1	Blood	Pre-B lymphoblast cells	13958	91/300	46/156	-0.0388768	0	1.0287
SRX067534	TFs and others	CTCF	Muscle	HSMM	34611	90/300	48/156	-0.0388082	0	0.975
SRX1212233	TFs and others	CREB1	Prostate	LNCAP	6425	90/300	48/156	-0.0388082	0	0.975
SRX656349	TFs and others	PBX1	Blood	ICN12	31875	90/300	48/156	-0.0388082	0	0.975
SRX9975607	TFs and others	FLI1	Bone	A-673	22367	90/300	48/156	-0.0388082	0	0.975
SRX2355081	TFs and others	RELA	Cardiovascular	HAEC	11407	89/300	47/156	-0.0387959	0	0.984681
SRX5504130	TFs and others	HNF1B	Pancreas	PANC-1	10616	89/300	47/156	-0.0387959	0	0.984681
SRX190222	TFs and others	E2F6	Lung	A549	8848	93/300	47/156	-0.0386403	0	1.02894
SRX316367	TFs and others	SUMO2	Kidney	293	22196	93/300	47/156	-0.0386403	0	1.02894
SRX9932061	TFs and others	STAT5A	Breast	MCF-7	6722	93/300	47/156	-0.0386403	0	1.02894
SRX100559	TFs and others	GATA3	Breast	T-47D	37640	92/300	49/156	-0.0385578	0	0.976327
SRX190272	TFs and others	SIN3A	Neural	SK-N-SH	9314	91/300	48/156	-0.0385238	0	0.985833
SRX11399797	TFs and others	HDAC1	Lung	NCI-H1963	6864	94/300	50/156	-0.0383187	0	0.9776
SRX037419	TFs and others	NFYB	Blood	K-562	10238	94/300	48/156	-0.0382993	0	1.01833
SRX6102131	TFs and others	SUPT5H	Uterus	HeLa	6514	94/300	48/156	-0.0382993	0	1.01833
SRX9468654	TFs and others	AR	Prostate	LNCAP	88457	94/300	48/156	-0.0382993	0	1.01833
SRX9468663	TFs and others	AR	Prostate	LNCAP	94132	96/300	49/156	-0.0381005	0	1.01878
SRX6366607	TFs and others	Epitope tags	Uterus	Ishikawa	16620	204/300	105/156	-0.0380903	0	1.01029
SRX1212236	TFs and others	FOXA1	Prostate	LNCAP	63527	96/300	51/156	-0.0380903	0	0.978824
SRX4824369	TFs and others	BRD4	Prostate	22Rv1	11093	98/300	50/156	-0.037911	0	1.0192
SRX7276677	TFs and others	Epitope tags	Kidney	293	25291	98/300	50/156	-0.037911	0	1.0192
SRX5089554	TFs and others	BRD4	Breast	MCF-7	10139	98/300	52/156	-0.0378722	0	0.98
SRX9932045	TFs and others	STAT5A	Breast	MCF-7	8210	98/300	52/156	-0.0378722	0	0.98
SRX327759	TFs and others	CDK9	Blood	MM.1S	6953	103/300	52/156	-0.0376108	0	1.03
SRX334250	TFs and others	E2F1	Unclassified	Unclassified	7456	106/300	56/156	-0.0370944	0	0.984286
SRX1998402	TFs and others	EZH2	Muscle	Rhabdomyosarcoma	9119	108/300	55/156	-0.037092	0	1.02109
SRX4415495	TFs and others	RBBP7	Kidney	hTERT-HME1	9395	111/300	59/156	-0.0368025	0	0.978305
SRX9237231	TFs and others	SUPT5H	Blood	K-562	9961	111/300	59/156	-0.0368025	0	0.978305
SRX9029209	TFs and others	SPI1	Blood	Neutrophils	33200	114/300	58/156	-0.0366936	0	1.02207
SRX512366	TFs and others	Epitope tags	Epidermis	Dermal fibroblast	26557	113/300	60/156	-0.036664	0	0.979333
SRX5316106	TFs and others	O-GlcNAc	Prostate	LNCAP	7836	116/300	59/156	-0.0365749	0	1.02237
SRX150695	TFs and others	BHLHE40	Blood	K-562	20180	115/300	61/156	-0.0365328	0	0.980328
SRX9029197	TFs and others	SPI1	Blood	Neutrophils	20003	118/300	60/156	-0.036463	0	1.02267
SRX1165102	TFs and others	Epitope tags	Liver	Hep G2	9663	120/300	61/156	-0.0363577	0	1.02295
SRX5574514	TFs and others	SPI1	Liver	Hep G2	34933	120/300	61/156	-0.0363577	0	1.02295
SRX9498730	TFs and others	TBP	Blood	K-562	8715	120/300	61/156	-0.0363577	0	1.02295
SRX3931044	TFs and others	FOXA1	Breast	MCF-7	66966	119/300	63/156	-0.0362911	0	0.982222
SRX6780865	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	9637	121/300	64/156	-0.0361803	0	0.983125
SRX9237233	TFs and others	SUPT5H	Blood	K-562	9971	121/300	64/156	-0.0361803	0	0.983125
SRX150480	TFs and others	E2F4	Breast	MCF 10A	11524	126/300	67/156	-0.0359995	0	0.97791
SRX6780870	TFs and others	CREB1	Pluripotent stem cell	iPS derived neural cells	9555	127/300	65/156	-0.0359391	0	1.016
SRX2314265	TFs and others	SUPT5H	Blood	MOLT-4	13761	170/300	87/156	-0.0358564	0	1.01609
SRX8706940	TFs and others	E2F1	Prostate	C4-2	12720	169/300	89/156	-0.035821	0	0.987416
SRX2314263	TFs and others	SUPT5H	Blood	MOLT-4	13839	171/300	88/156	-0.0357998	0	1.01045
SRX4824370	TFs and others	BRD4	Prostate	22Rv1	15773	129/300	68/156	-0.0357998	0	0.986471
SRX150518	TFs and others	RCOR1	Blood	K-562	34820	132/300	70/156	-0.0357935	0	0.980571
SRX1023791	TFs and others	SPI1	Blood	Macrophages	47290	134/300	71/156	-0.0357362	0	0.981408
SRX1079385	TFs and others	SUMO2	Prostate	VCaP	41905	134/300	71/156	-0.0357362	0	0.981408
SRX5624367	TFs and others	SREBF2	Blood	Macrophages	24738	164/300	84/156	-0.0356844	0	1.01524
SRX190352	TFs and others	CREB1	Pluripotent stem cell	hESC H1	17758	161/300	85/156	-0.0356512	0	0.984941
SRX5323896	TFs and others	STAT3	Breast	T-47D	25635	133/300	70/156	-0.0356455	0	0.988
SRX150632	TFs and others	CEBPB	Uterus	HeLa	67673	157/300	83/156	-0.0355986	0	0.983614
SRX1491252	TFs and others	TCF4	Blood	GEN2.2	48362	145/300	74/156	-0.0355802	0	1.01892
SRX476921	TFs and others	SNAI2	Epidermis	Keratinocytes	28625	165/300	85/156	-0.0355769	0	1.00941
SRX100558	TFs and others	YY1	Pluripotent stem cell	hESC H1	28327	135/300	71/156	-0.0355769	0	0.988732
SRX1280448	TFs and others	NRF1	Breast	HMEC	10790	135/300	71/156	-0.0355769	0	0.988732
SRX9932053	TFs and others	STAT5A	Breast	MCF-7	12796	135/300	71/156	-0.0355769	0	0.988732
SRX1510971	TFs and others	ZNF143	Breast	MCF-7	17376	147/300	75/156	-0.0355671	0	1.0192
SRX4374942	TFs and others	RBPJ	Breast	HCC1599	13661	151/300	80/156	-0.0355593	0	0.9815
SRX2436062	TFs and others	NEUROD1	Neural	D283 Med	26997	149/300	79/156	-0.0355567	0	0.980759
SRX7544091	TFs and others	ESR1	Uterus	Ishikawa	19411	144/300	76/156	-0.0355317	0	0.985263
SRX4374939	TFs and others	RBPJ	Breast	HCC1599	16857	163/300	84/156	-0.0355138	0	1.00905
SRX6102134	TFs and others	NELFE	Uterus	HeLa	14590	154/300	79/156	-0.0355068	0	1.01367
SRX684291	TFs and others	NELFE	Uterus	HeLa	13333	148/300	78/156	-0.0354872	0	0.986667
SRX5316104	TFs and others	O-GlcNAc	Prostate	LNCAP	9397	158/300	83/156	-0.0354668	0	0.98988
SRX4824368	TFs and others	BRD4	Prostate	22Rv1	20220	148/300	76/156	-0.0354635	0	1.01263
SRX190220	TFs and others	ELF1	Breast	MCF-7	14630	144/300	74/156	-0.0354606	0	1.01189
SRX017883	TFs and others	RELA	Blood	GM12892	505	3/300	1/156	0	0	1.56
SRX017907	TFs and others	RELA	Blood	GM12878	1079	3/300	1/156	0	0	1.56
SRX027903	TFs and others	NR3C1	Uterus	HeLa	1880	3/300	1/156	0	0	1.56
SRX083217	TFs and others	AR	Prostate	LNCAP	2182	3/300	1/156	0	0	1.56
SRX100259	TFs and others	CREBBP	Breast	H3396	2535	3/300	1/156	0	0	1.56
SRX100483	TFs and others	POU5F1	Pluripotent stem cell	hESC H1	1775	3/300	1/156	0	0	1.56
SRX1012639	TFs and others	EP300	Breast	MCF-7	395	3/300	1/156	0	0	1.56
SRX1012678	TFs and others	ESR1	Breast	MCF-7	957	3/300	1/156	0	0	1.56
SRX1012693	TFs and others	PGR	Breast	MCF-7	869	3/300	1/156	0	0	1.56
SRX1024934	TFs and others	AGO2	Blood	K-562	1410	3/300	1/156	0	0	1.56
SRX1035584	TFs and others	MAML3	Neural	SK-N-SH	1747	3/300	1/156	0	0	1.56
SRX10365524	TFs and others	ESR1	Breast	MDA-MB-231	2734	3/300	1/156	0	0	1.56
SRX1067063	TFs and others	FOXA1	Prostate	Prostate cancer cells	3602	3/300	1/156	0	0	1.56
SRX1070428	TFs and others	ORC2	Blood	K-562	2027	3/300	1/156	0	0	1.56
SRX107363	TFs and others	ESR1	Breast	H3396	2996	3/300	1/156	0	0	1.56
SRX10809802	TFs and others	EP300	Muscle	RH-4	1236	3/300	1/156	0	0	1.56
SRX10809803	TFs and others	EP300	Muscle	RH-4	1207	3/300	1/156	0	0	1.56
SRX10820556	TFs and others	BRD4	Blood	REH	257	3/300	1/156	0	0	1.56
SRX10820557	TFs and others	BRD4	Blood	REH	256	3/300	1/156	0	0	1.56
SRX1167105	TFs and others	5-mC	Kidney	293	895	3/300	1/156	0	0	1.56
SRX1183808	TFs and others	AR	Prostate	C4-2	2662	3/300	1/156	0	0	1.56
SRX128781	TFs and others	GATA3	Blood	Jurkat (Clone E6-1)	1232	3/300	1/156	0	0	1.56
SRX1426078	TFs and others	PHF2	Breast	NAMEC8	276	3/300	1/156	0	0	1.56
SRX1457803	TFs and others	GFP	Uterus	HeLa	444	3/300	1/156	0	0	1.56
SRX150493	TFs and others	NFE2	Blood	K-562	2132	3/300	1/156	0	0	1.56
SRX1514968	TFs and others	GFP	Kidney	293	965	3/300	1/156	0	0	1.56
SRX1515057	TFs and others	GFP	Kidney	293	1553	3/300	1/156	0	0	1.56
SRX1569429	TFs and others	BRD4	Digestive tract	HCT 116	608	3/300	1/156	0	0	1.56
SRX1569438	TFs and others	BRD4	Digestive tract	HCT 116	551	3/300	1/156	0	0	1.56
SRX1569781	TFs and others	AR	Prostate	LNCAP	3629	3/300	1/156	0	0	1.56
SRX176049	TFs and others	AR	Prostate	C4-2	1108	3/300	1/156	0	0	1.56
SRX1842781	TFs and others	MYCN	Neural	Neuroblastoma	338	3/300	1/156	0	0	1.56
SRX1878905	TFs and others	MYOG	Muscle	Rh-4	1249	3/300	1/156	0	0	1.56
SRX194573	TFs and others	GREB1	Breast	MCF-7	1545	3/300	1/156	0	0	1.56
SRX2321776	TFs and others	NKX2-5	Pluripotent stem cell	ES cells	2554	3/300	1/156	0	0	1.56
SRX235608	TFs and others	SMC3	Kidney	293	1878	3/300	1/156	0	0	1.56
SRX2378690	TFs and others	AHR	Breast	MCF-7	1885	3/300	1/156	0	0	1.56
SRX248766	TFs and others	ASF1A	Uterus	HeLa	936	3/300	1/156	0	0	1.56
SRX253227	TFs and others	SSRP1	Others	Fibrosarcoma	1653	3/300	1/156	0	0	1.56
SRX2606575	TFs and others	BRD4	Epidermis	CHL-1	2167	3/300	1/156	0	0	1.56
SRX2683590	TFs and others	Epitope tags	Kidney	293	550	3/300	1/156	0	0	1.56
SRX2683609	TFs and others	Epitope tags	Kidney	293	643	3/300	1/156	0	0	1.56
SRX2741420	TFs and others	CHD4	Others	SCC-9	550	3/300	1/156	0	0	1.56
SRX2830156	TFs and others	PAX7	Pluripotent stem cell	hESC H9	1793	3/300	1/156	0	0	1.56
SRX2897219	TFs and others	ESR1	Breast	Breast cancer cells	428	3/300	1/156	0	0	1.56
SRX2912047	TFs and others	ESR1	Breast	MCF-7	636	3/300	1/156	0	0	1.56
SRX2912051	TFs and others	ESR1	Breast	MCF-7	736	3/300	1/156	0	0	1.56
SRX3009964	TFs and others	PCGF2	Pluripotent stem cell	NT2-D1	380	3/300	1/156	0	0	1.56
SRX3051208	TFs and others	HIF1A	Kidney	Renal cell carcinoma	886	3/300	1/156	0	0	1.56
SRX3103112	TFs and others	SIRT6	Epidermis	L-C-B	591	3/300	1/156	0	0	1.56
SRX3124417	TFs and others	BRD4	Neural	KELLY	1539	3/300	1/156	0	0	1.56
SRX3135176	TFs and others	BCL6	Blood	OCI-LY1	1777	3/300	1/156	0	0	1.56
SRX3203625	TFs and others	MORC2	Pluripotent stem cell	ES cells	1057	3/300	1/156	0	0	1.56
SRX3203626	TFs and others	MORC2	Pluripotent stem cell	ES cells	913	3/300	1/156	0	0	1.56
SRX3230266	TFs and others	BRD1	Pluripotent stem cell	hESC HUES64	504	3/300	1/156	0	0	1.56
SRX3366974	TFs and others	AR	Prostate	LNCAP	1508	3/300	1/156	0	0	1.56
SRX3445683	TFs and others	GATA1	Blood	K-562	1188	3/300	1/156	0	0	1.56
SRX3541094	TFs and others	ESR1	Breast	MCF-7	1115	3/300	1/156	0	0	1.56
SRX3541095	TFs and others	ESR1	Breast	MCF-7	974	3/300	1/156	0	0	1.56
SRX3541106	TFs and others	ESR1	Breast	MCF-7	811	3/300	1/156	0	0	1.56
SRX3546803	TFs and others	Epitope tags	Breast	MDA-MB-231	1022	3/300	1/156	0	0	1.56
SRX3554409	TFs and others	CREB1	Breast	MDA-MB-134-VI	825	3/300	1/156	0	0	1.56
SRX3584197	TFs and others	RUNX1	Gonad	Epididymis	1733	3/300	1/156	0	0	1.56
SRX3592685	TFs and others	SMAD2	Pluripotent stem cell	hESC HUES8	485	3/300	1/156	0	0	1.56
SRX359976	TFs and others	ZBTB10	Digestive tract	LoVo	241	3/300	1/156	0	0	1.56
SRX360376	TFs and others	KMT2D	Digestive tract	HCT 116	4374	3/300	1/156	0	0	1.56
SRX3630817	TFs and others	NR3C1	Uterus	Ishikawa	2326	3/300	1/156	0	0	1.56
SRX367014	TFs and others	RELA	Cardiovascular	AC16	572	3/300	1/156	0	0	1.56
SRX371438	TFs and others	ESR1	Others	Tumour tissues	806	3/300	1/156	0	0	1.56
SRX371441	TFs and others	ESR1	Others	Tumour tissues	678	3/300	1/156	0	0	1.56
SRX3873706	TFs and others	AFF1	Lung	NCI-H2171	770	3/300	1/156	0	0	1.56
SRX3934093	TFs and others	NAB2	Blood	Macrophages	1525	3/300	1/156	0	0	1.56
SRX3946910	TFs and others	MED1	Others	Mesenchymal stem cells	4181	3/300	1/156	0	0	1.56
SRX396278	TFs and others	EZH2	Kidney	293	389	3/300	1/156	0	0	1.56
SRX396583	TFs and others	RING1	Epidermis	Hs 68	712	3/300	1/156	0	0	1.56
SRX396819	TFs and others	ESR1	Breast	MCF-7	800	3/300	1/156	0	0	1.56
SRX4046309	TFs and others	SETD1A	Blood	Erythroblasts	543	3/300	1/156	0	0	1.56
SRX4096882	TFs and others	TRPS1	Breast	HCC3153	3686	3/300	1/156	0	0	1.56
SRX4096884	TFs and others	TRPS1	Breast	HCC3153	2522	3/300	1/156	0	0	1.56
SRX4116063	TFs and others	ESR1	Uterus	Endometrium cancer	710	3/300	1/156	0	0	1.56
SRX4287638	TFs and others	AR	Epidermis	A-375	890	3/300	1/156	0	0	1.56
SRX4451200	TFs and others	ESR1	Breast	MCF-7	1444	3/300	1/156	0	0	1.56
SRX4650950	TFs and others	RNF2	Kidney	293	256	3/300	1/156	0	0	1.56
SRX471204	TFs and others	AR	Prostate	C4-2	3110	3/300	1/156	0	0	1.56
SRX471872	TFs and others	BRD3	Prostate	VCaP	1046	3/300	1/156	0	0	1.56
SRX4737858	TFs and others	BAP1	Pancreas	HPDE6	609	3/300	1/156	0	0	1.56
SRX4901021	TFs and others	KDM1A	Blood	SET-2	677	3/300	1/156	0	0	1.56
SRX490436	TFs and others	ESR1	Breast	MCF-7	448	3/300	1/156	0	0	1.56
SRX490437	TFs and others	ESR1	Breast	MCF-7	312	3/300	1/156	0	0	1.56
SRX4911599	TFs and others	FOXA2	Uterus	Endometrium	1146	3/300	1/156	0	0	1.56
SRX4941324	TFs and others	XBP1	Prostate	LNCAP	810	3/300	1/156	0	0	1.56
SRX5060890	TFs and others	AR	Prostate	LNCAP	2917	3/300	1/156	0	0	1.56
SRX5089412	TFs and others	SMARCA4	Breast	MCF-7	1479	3/300	1/156	0	0	1.56
SRX5089414	TFs and others	SMARCA4	Breast	MCF-7	3609	3/300	1/156	0	0	1.56
SRX5089423	TFs and others	SMARCA4	Breast	MCF-7	2925	3/300	1/156	0	0	1.56
SRX5089437	TFs and others	SMARCB1	Breast	MCF-7	1184	3/300	1/156	0	0	1.56
SRX5089438	TFs and others	SMARCB1	Breast	MCF-7	1859	3/300	1/156	0	0	1.56
SRX5089528	TFs and others	SMARCA4	Breast	MCF-7	976	3/300	1/156	0	0	1.56
SRX5089532	TFs and others	ARID2	Breast	MCF-7	1219	3/300	1/156	0	0	1.56
SRX5089535	TFs and others	ARID2	Breast	MCF-7	1071	3/300	1/156	0	0	1.56
